ID,Description,NES,pvalue,p.adjust,geneID,geneName,Count
REACTOME_170670,Adenylate cyclase inhibitory pathway,1.501956104,0.064646465,0.57329888,2774/107/196883,GNAL/ADCY1/ADCY4,3
BIOCARTA_PLATELETAPP_PATHWAY,PLATELETAPP PATHWAY,1.495240145,0.064646465,0.57329888,1284/1286/1287/1282/2147/5328/2158,COL4A2/COL4A4/COL4A5/COL4A1/F2/PLAU/F9,7
BIOCARTA_GATA3_PATHWAY,GATA3 PATHWAY,-1.464121914,0.065088757,0.57428023,5606/3567/4772/4773/3565/5567/5573/3596/2625,MAP2K3/IL5/NFATC1/NFATC2/IL4/PRKACB/PRKAR1A/IL13/GATA3,9
REACTOME_5663213,RHO GTPases Activate WASPs and WAVEs,-1.355435808,0.065259117,0.57428023,10092/10095/8936/7456/25/3071/71/2885/23191/60,ARPC5/ARPC1B/WASF1/WIPF1/ABL1/NCKAP1L/ACTG1/GRB2/CYFIP1/ACTB,10
REACTOME_391160,Signal regulatory protein family interactions,-1.459037614,0.065606362,0.575000785,55423/6441/5781/8935/10326/2185/2885,SIRPG/SFTPD/PTPN11/SKAP2/SIRPB1/PTK2B/GRB2,7
REACTOME_888590,"GABA synthesis, release, reuptake and degradation",1.476991,0.065843621,0.575000785,2572/140679/22999/6812/6844/2571/10815/6857,GAD2/SLC32A1/RIMS1/STXBP1/VAMP2/GAD1/CPLX1/SYT1,8
REACTOME_156590,Glutathione conjugation,1.405497088,0.06693712,0.58232749,653689/2947/2941/2939/2948/373156/2098,GSTT2B/GSTM3/GSTA4/GSTA2/GSTM4/GSTK1/ESD,7
PID_HEDGEHOG_GLI_PATHWAY,HEDGEHOG GLI PATHWAY,-1.324431362,0.068136273,0.590514362,7514/8405/10284/5928/3066/51715/1387/2771/5931/26160/2781/409/11127/2782/23145/3065/51684/1456/1452/54331/3170/207/23309,XPO1/SPOP/SAP18/RBBP4/HDAC2/RAB23/CREBBP/GNAI2/RBBP7/IFT172/GNAZ/ARRB2/KIF3A/GNB1/SSPOP/HDAC1/SUFU/CSNK1G3/CSNK1A1/GNG2/FOXA2/AKT1/SIN3B,23
REACTOME_5205685,PINK1-PRKN Mediated Mitophagy,1.411729239,0.068548387,0.591844187,51001/65018/9140/401505/7416/54543/9868,MTERF3/PINK1/ATG12/TOMM5/VDAC1/TOMM7/TOMM70,7
REACTOME_2122947,NOTCH1 Intracellular Domain Regulates Transcription,-1.357787872,0.069640479,0.599012841,79885/9612/9611/3065/7316/8841/10013/7089/892/84441/8454/7091/55869/79718/9978/22938,HDAC11/NCOR2/NCOR1/HDAC1/UBC/HDAC3/HDAC6/TLE2/CCNC/MAML2/CUL1/TLE4/HDAC8/TBL1XR1/RBX1/SNW1,16
REACTOME_8964208,Phenylalanine metabolism,1.45349271,0.071005917,0.608470182,5860/5053,QDPR/PAH,2
REACTOME_350054,Notch-HLH transcription pathway,-1.386458969,0.071856287,0.609019697,3066/1387/3516/9794/79885/9612/9611/3065/8841/10013/84441/4854/55869/79718/22938,HDAC2/CREBBP/RBPJ/MAML1/HDAC11/NCOR2/NCOR1/HDAC1/HDAC3/HDAC6/MAML2/NOTCH3/HDAC8/TBL1XR1/SNW1,15
REACTOME_6782135,Dual incision in TC-NER,-1.309736753,0.071856287,0.609019697,5430/56655/56949/5434/5438/7316/5440/404672/7874/5441/1642/5439/9978/54107/10450/2068/100534599,POLR2A/POLE4/XAB2/POLR2E/POLR2I/UBC/POLR2K/GTF2H5/USP7/POLR2L/DDB1/POLR2J/RBX1/POLE3/PPIE/ERCC2/ISY1-RAB43,17
REACTOME_68962,Activation of the pre-replicative complex,1.396829158,0.071868583,0.609019697,5422/5557/55388/29935/8318/5000/5558/4176/81620,POLA1/PRIM1/MCM10/RPA4/CDC45/ORC4/PRIM2/MCM7/CDT1,9
REACTOME_388844,Receptor-type tyrosine-protein phosphatases,-1.400386885,0.072434608,0.60952381,8495/26280/3556/139065,PPFIBP2/IL1RAPL2/IL1RAP/SLITRK4,4
REACTOME_4085377,SUMOylation of SUMOylation proteins,-1.364288923,0.072519084,0.60952381,9883/7175/129401/9818/348995/8086/6396/4927/4928/57122/53371/81929/23165/10210/23636/23279/10762/9688/23225/5903,POM121/TPR/NUP35/NUP58/NUP43/AAAS/SEC13/NUP88/NUP98/NUP107/NUP54/SEH1L/NUP205/TOPORS/NUP62/NUP160/NUP50/NUP93/NUP210/RANBP2,20
REACTOME_5358565,Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha),1.47569438,0.072727273,0.60952381,5395/4292/5424/57804/10714/5111,PMS2/MLH1/POLD1/POLD4/POLD3/PCNA,6
BIOCARTA_VOBESITY_PATHWAY,VOBESITY PATHWAY,-1.469230948,0.073267327,0.611808918,3290/6256/2908,HSD11B1/RXRA/NR3C1,3
BIOCARTA_BAD_PATHWAY,BAD PATHWAY,-1.391460226,0.074656189,0.61934925,5567/5573/3479/4254/207/572/6195/596/3815,PRKACB/PRKAR1A/IGF1/KITLG/AKT1/BAD/RPS6KA1/BCL2/KIT,9
REACTOME_170660,Adenylate cyclase activating pathway,1.478486246,0.074747475,0.61934925,2774/107/196883,GNAL/ADCY1/ADCY4,3
KEGG_hsa00740,Riboflavin metabolism,-1.455161599,0.075247525,0.61934925,5169/54/645,ENPP3/ACP5/BLVRB,3
REACTOME_8849473,PTK6 Expression,-1.427412362,0.075664622,0.61934925,2908/2034/5753,NR3C1/EPAS1/PTK6,3
REACTOME_629587,Highly sodium permeable postsynaptic acetylcholine nicotinic receptors,1.465945434,0.075697211,0.61934925,1144/1136/1143/1137,CHRND/CHRNA3/CHRNB4/CHRNA4,4
REACTOME_9013419,RHOT2 GTPase cycle,-1.468638345,0.076,0.61934925,55669/89941/22906,MFN1/RHOT2/TRAK1,3
REACTOME_2172127,DAP12 interactions,1.465726307,0.076152305,0.61934925,3824/9436/54209/54210/3107/3822/3133/100528032/284266,KLRD1/NCR2/TREM2/TREM1/HLA-C/KLRC2/HLA-E/KLRC4-KLRK1/SIGLEC15,9
REACTOME_165054,Rev-mediated nuclear export of HIV RNA,-1.342789465,0.076335878,0.61934925,9972/7514/9883/7175/129401/9818/348995/8086/6396/4927/4928/5902/57122/53371/81929/23165/23636/5901/23279/10762/9688/23225/5903,NUP153/XPO1/POM121/TPR/NUP35/NUP58/NUP43/AAAS/SEC13/NUP88/NUP98/RANBP1/NUP107/NUP54/SEH1L/NUP205/NUP62/RAN/NUP160/NUP50/NUP93/NUP210/RANBP2,23
REACTOME_9634600,"Regulation of glycolysis by fructose 2,6-bisphosphate metabolism",-1.463330236,0.077071291,0.623106409,5518/5567/5210/5209/5207,PPP2R1A/PRKACB/PFKFB4/PFKFB3/PFKFB1,5
REACTOME_1169408,ISG15 antiviral mechanism,-1.308022781,0.077534791,0.624646487,57122/53371/81929/3839/23165/1982/7316/3840/3838/1981/23636/3434/9636/23279/5300/10762/8672/9688/23225/9775/7324/5903,NUP107/NUP54/SEH1L/KPNA3/NUP205/EIF4G2/UBC/KPNA4/KPNA2/EIF4G1/NUP62/IFIT1/ISG15/NUP160/PIN1/NUP50/EIF4G3/NUP93/NUP210/EIF4A3/UBE2E1/RANBP2,22
REACTOME_6783984,Glycine degradation,1.424455562,0.07797271,0.625970384,1738/2653/2731,DLD/GCSH/GLDC,3
REACTOME_2168880,Scavenging of heme from plasma,-1.53015733,0.078601234,0.626290559,3240/8542/213/9332/3043/335/3039/4035,HP/APOL1/ALB/CD163/HBB/APOA1/HBA1/LRP1,8
REACTOME_9029569,NR1H3 & NR1H2 regulate gene expression linked to cholesterol transport and efflux,-1.340778573,0.078846154,0.626290559,26523/2874/27161/9612/1071/9611/64240/348/6256/8841/23028/79718/7376/5360,AGO1/GPS2/AGO2/NCOR2/CETP/NCOR1/ABCG5/APOE/RXRA/HDAC3/KDM1A/TBL1XR1/NR1H2/PLTP,14
REACTOME_2151209,Activation of PPARGC1A (PGC-1alpha) by phosphorylation,-1.460089402,0.078895464,0.626290559,5565/6300/5563/5600/53632/5564,PRKAB2/MAPK12/PRKAA2/MAPK11/PRKAG3/PRKAB1,6
REACTOME_1566948,Elastic fibre formation,1.431021133,0.079107505,0.626290559,2200/4237/3678,FBN1/MFAP2/ITGA5,3
REACTOME_264642,Acetylcholine Neurotransmitter Release Cycle,1.448836479,0.079681275,0.628657783,8499/22999/6812/60482/6844/10815/8497/6857/8541/6572/9256/10497,PPFIA2/RIMS1/STXBP1/SLC5A7/VAMP2/CPLX1/PPFIA4/SYT1/PPFIA3/SLC18A3/TSPOAP1/UNC13B,12
REACTOME_380994,ATF4 activates genes in response to endoplasmic reticulum  stress,-1.38264456,0.080234834,0.630849826,22926/1051/23016/4802/9709/4800/5393/467/56915/11340/54512/51010/3484,ATF6/CEBPB/EXOSC7/NFYC/HERPUD1/NFYA/EXOSC9/ATF3/EXOSC5/EXOSC8/EXOSC4/EXOSC3/IGFBP1,13
BIOCARTA_TFF_PATHWAY,TFF PATHWAY,-1.375894456,0.080550098,0.631159674,6464/207/2885/572/7031,SHC1/AKT1/GRB2/BAD/TFF1,5
BIOCARTA_LYMPHOCYTE_PATHWAY,LYMPHOCYTE PATHWAY,-1.442958385,0.08086785,0.631486829,960/3383/3689/5175,CD44/ICAM1/ITGB2/PECAM1,4
REACTOME_141430,Inactivation of APC/C via direct inhibition of the APC/C complex,-1.394995769,0.081510934,0.632193281,29945/11065/51433/64682/701/10393/246184/25906/51529/7324/991,ANAPC4/UBE2C/ANAPC5/ANAPC1/BUB1B/ANAPC10/CDC26/ANAPC15/ANAPC11/UBE2E1/CDC20,11
REACTOME_176409,APC/C:Cdc20 mediated degradation of mitotic proteins,-1.394995769,0.081510934,0.632193281,29945/11065/51433/64682/701/10393/246184/25906/51529/7324/991,ANAPC4/UBE2C/ANAPC5/ANAPC1/BUB1B/ANAPC10/CDC26/ANAPC15/ANAPC11/UBE2E1/CDC20,11
REACTOME_177135,Conjugation of benzoate with glycine,-1.418740799,0.082828283,0.633444075,92292/116285/348158/219970/10249,GLYATL1/ACSM1/ACSM2B/GLYATL2/GLYAT,5
BIOCARTA_HIF_PATHWAY,HIF PATHWAY,-1.428272182,0.082840237,0.633444075,10987/5034/7422/2056/3725,COPS5/P4HB/VEGFA/EPO/JUN,5
REACTOME_2644607,Loss of Function of FBXW7 in Cancer and NOTCH1 Signaling,-1.423149649,0.083333333,0.633444075,55294/6500/8454/9978,FBXW7/SKP1/CUL1/RBX1,4
REACTOME_194313,VEGF ligand-receptor interactions,-1.423006524,0.083333333,0.633444075,5228/2277/7423/7422,PGF/VEGFD/VEGFB/VEGFA,4
REACTOME_2644606,Constitutive Signaling by NOTCH1 PEST Domain Mutants,-1.305720747,0.083333333,0.633444075,79885/9612/9611/3065/7316/3714/8841/28514/10013/5664/892/84441/8454/55869/79718/9978/22938,HDAC11/NCOR2/NCOR1/HDAC1/UBC/JAG2/HDAC3/DLL1/HDAC6/PSEN2/CCNC/MAML2/CUL1/HDAC8/TBL1XR1/RBX1/SNW1,17
REACTOME_2894862,Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants,-1.305720747,0.083333333,0.633444075,79885/9612/9611/3065/7316/3714/8841/28514/10013/5664/892/84441/8454/55869/79718/9978/22938,HDAC11/NCOR2/NCOR1/HDAC1/UBC/JAG2/HDAC3/DLL1/HDAC6/PSEN2/CCNC/MAML2/CUL1/HDAC8/TBL1XR1/RBX1/SNW1,17
KEGG_hsa04710,Circadian rhythm,-1.377366826,0.084313725,0.638774185,9575/8454/53632/9572/9978/5564/5562/4862,CLOCK/CUL1/PRKAG3/NR1D1/RBX1/PRKAB1/PRKAA1/NPAS2,8
REACTOME_111458,Formation of apoptosome,1.425931279,0.084812623,0.640433274,317/22900/51074/842/54205,APAF1/CARD8/APIP/CASP9/CYCS,5
REACTOME_9652169,Signaling by MAP2K mutants,1.395274739,0.085769981,0.644794996,5605/5604,MAP2K2/MAP2K1,2
KEGG_hsa00780,Biotin metabolism,-1.366239476,0.085953878,0.644794996,3141/54995,HLCS/OXSM,2
REACTOME_5685939,HDR through MMEJ (alt-NHEJ),-1.446245365,0.08678501,0.648275862,142/4361/10038,PARP1/MRE11/PARP2,3
BIOCARTA_IGF1_PATHWAY,IGF1 PATHWAY,-1.372090795,0.087475149,0.648275862,5894/2002/5781/3667/3479/6464/2885/3725,RAF1/ELK1/PTPN11/IRS1/IGF1/SHC1/GRB2/JUN,8
KEGG_hsa00830,Retinol metabolism,1.307980024,0.088176353,0.648275862,8630/10720/1559/1576/131/128/574537/6121/339761/158835/7366/145226/316/51109/5959/112724/9249/1548/1577/53630/7364,HSD17B6/UGT2B11/CYP2C9/CYP3A4/ADH7/ADH5/UGT2A2/RPE65/CYP27C1/AWAT2/UGT2B15/RDH12/AOX1/RDH11/RDH5/RDH13/DHRS3/CYP2A6/CYP3A5/BCO1/UGT2B7,21
REACTOME_749476,RNA Polymerase III Abortive And Retractive Initiation,-1.309425166,0.088461538,0.648275862,5434/5440/55290/4784/112495/11128/2972/5441/171568/6908/7702/9329/27297,POLR2E/POLR2K/BRF2/NFIX/GTF3C6/POLR3A/BRF1/POLR2L/POLR3H/TBP/ZNF143/GTF3C4/CRCP,13
REACTOME_8874211,CREB3 factors activate genes,-1.428364469,0.088757396,0.648275862,90993/10488/64764,CREB3L1/CREB3/CREB3L2,3
REACTOME_9607240,FLT3 Signaling,-1.40500682,0.088757396,0.648275862,208/5781/3845/207/10018/2309/2885/1027,AKT2/PTPN11/KRAS/AKT1/BCL2L11/FOXO3/GRB2/CDKN1B,8
BIOCARTA_NKCELLS_PATHWAY,NKCELLS PATHWAY,1.39539418,0.089108911,0.648275862,8302/3824/5290/3606/5604/5295/3688/3821/3822/6850,KLRC4/KLRD1/PIK3CA/IL18/MAP2K1/PIK3R1/ITGB1/KLRC1/KLRC2/SYK,10
REACTOME_168271,Transport of Ribonucleoproteins into the Host Nucleus,-1.353116721,0.089108911,0.648275862,9883/7175/129401/9818/348995/8086/6396/4927/4928/57122/53371/81929/23165/23636/23279/10762/9688/23225/5903,POM121/TPR/NUP35/NUP58/NUP43/AAAS/SEC13/NUP88/NUP98/NUP107/NUP54/SEH1L/NUP205/NUP62/NUP160/NUP50/NUP93/NUP210/RANBP2,19
KEGG_hsa00524,"Neomycin, kanamycin and gentamicin biosynthesis",-1.405382412,0.089285714,0.648275862,3098/80201,HK1/HKDC1,2
REACTOME_168188,Toll Like Receptor TLR6:TLR2 Cascade,1.392489049,0.089668616,0.648275862,929,CD14,1
KEGG_hsa00980,Metabolism of xenobiotics by cytochrome P450,1.274083495,0.089820359,0.648275862,653689/1571/10720/1559/222/2947/2941/2939/2948/1576/373156/131/128/574537,GSTT2B/CYP2E1/UGT2B11/CYP2C9/ALDH3B2/GSTM3/GSTA4/GSTA2/GSTM4/CYP3A4/GSTK1/ADH7/ADH5/UGT2A2,14
BIOCARTA_CCR5_PATHWAY,CCR5 PATHWAY,-1.407946504,0.09,0.648275862,2353/7852/5579/5335/6387/5578/1234/6351/2185/3725,FOS/CXCR4/PRKCB/PLCG1/CXCL12/PRKCA/CCR5/CCL4/PTK2B/JUN,10
BIOCARTA_ACETAMINOPHEN_PATHWAY,ACETAMINOPHEN PATHWAY,1.409582786,0.090361446,0.648275862,1571/5743/5742,CYP2E1/PTGS2/PTGS1,3
KEGG_hsa05410,Hypertrophic cardiomyopathy,-1.295164693,0.090384615,0.648275862,59285/3696/3685/4633/3479/3680/7137/3675/4625/70/3908/53632/71/489/5564/6443/5562/3679/1674/60/7273/784,CACNG6/ITGB8/ITGAV/MYL2/IGF1/ITGA9/TNNI3/ITGA3/MYH7/ACTC1/LAMA2/PRKAG3/ACTG1/ATP2A3/PRKAB1/SGCB/PRKAA1/ITGA7/DES/ACTB/TTN/CACNB3,22
REACTOME_727802,Transport of nucleotide sugars,-1.419768548,0.090729783,0.648717949,10559/347734/51000/11046/23443/84912,SLC35A1/SLC35B2/SLC35B3/SLC35D2/SLC35A3/SLC35B4,6
KEGG_hsa00250,"Alanine, aspartate and glutamate metabolism",1.347692511,0.091286307,0.649094026,7915/159/137362/339983/2572/8528/2875/2346/56954/440/2747/2673,ALDH5A1/ADSS2/GOT1L1/NAT8L/GAD2/DDO/GPT/FOLH1/NIT2/ASNS/GLUD2/GFPT1,12
REACTOME_209968,Thyroxine biosynthesis,1.425327357,0.091633466,0.649094026,50506/53905/1081/7173/6528,DUOX2/DUOX1/CGA/TPO/SLC5A5,5
REACTOME_936964,Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon,1.415713755,0.091633466,0.649094026,929/148022/10010/3661/7187/100302736/23643,CD14/TICAM1/TANK/IRF3/TRAF3/TMED7-TICAM2/LY96,7
REACTOME_8950505,Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation,-1.318354998,0.092307692,0.651851852,5306/5055/1265/6888/6648/6647/27250/4001/6950/3185/4507/6175,PITPNA/SERPINB2/CNN2/TALDO1/SOD2/SOD1/PDCD4/LMNB1/TCP1/HNRNPF/MTAP/RPLP0,12
REACTOME_8853884,Transcriptional Regulation by VENTX,-1.315466381,0.092843327,0.653617021,3569/8697/29882/7157/5970/996/192669/29945/11065/26523/1051/51433/1499/64682/79813/10393/246184/10919/25906/1436/51529/51343/7324,IL6/CDC23/ANAPC2/TP53/RELA/CDC27/AGO3/ANAPC4/UBE2C/AGO1/CEBPB/ANAPC5/CTNNB1/ANAPC1/EHMT1/ANAPC10/CDC26/EHMT2/ANAPC15/CSF1R/ANAPC11/FZR1/UBE2E1,23
KEGG_hsa05204,Chemical carcinogenesis,1.277991845,0.093812375,0.657712538,653689/1571/10720/1559/2947/2941/2939/2948/1576/373156/5743/64816/574537,GSTT2B/CYP2E1/UGT2B11/CYP2C9/GSTM3/GSTA4/GSTA2/GSTM4/CYP3A4/GSTK1/PTGS2/CYP3A43/UGT2A2,13
REACTOME_400253,Circadian Clock,-1.287757562,0.094,0.657712538,10499/406/10743/9611/4208/23373/7316/5469/6256/5465/8841/10498/9575/2908/8454/79718/9572/6604/4862,NCOA2/ARNTL/RAI1/NCOR1/MEF2C/CRTC1/UBC/MED1/RXRA/PPARA/HDAC3/CARM1/CLOCK/NR3C1/CUL1/TBL1XR1/NR1D1/SMARCD3/NPAS2,19
REACTOME_8864260,Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors,-1.350440097,0.094339623,0.658076392,7020/348,TFAP2A/APOE,2
REACTOME_425381,Bicarbonate transporters,1.41784469,0.094949495,0.66031746,57282/6522/9497/83697/57835,SLC4A10/SLC4A2/SLC4A7/SLC4A9/SLC4A5,5
REACTOME_196807,Nicotinate metabolism,-1.425274726,0.096339114,0.667951188,54981/683/64802/23057/4907,NMRK1/BST1/NMNAT1/NMNAT2/NT5E,5
REACTOME_1227986,Signaling by ERBB2,1.389401588,0.097363083,0.672001343,1950/2534/2066/6714/9542/1839/2064/3084/10718/7525/3320,EGF/FYN/ERBB4/SRC/NRG2/HBEGF/ERBB2/NRG1/NRG3/YES1/HSP90AA1,11
REACTOME_499943,Interconversion of nucleotide di- and triphosphates,1.342542097,0.097560976,0.672001343,26289/221264/158067/102157402/1503/6241/6240/51727/1854,AK5/AK9/AK8/AK6/CTPS1/RRM2/RRM1/CMPK1/DUT,9
REACTOME_76071,RNA Polymerase III Transcription Initiation From Type 3 Promoter,-1.335541278,0.097804391,0.672001343,5434/5440/55290/11128/5441/171568/6908/7702/27297,POLR2E/POLR2K/BRF2/POLR3A/POLR2L/POLR3H/TBP/ZNF143/CRCP,9
REACTOME_2022090,Assembly of collagen fibrils and other multimeric structures,1.312595738,0.099391481,0.679565513,1295/5339/1284/1286/1287/1282/4318/1289/3918/50509/7373/1298/1291/256076/1290/3655/4322,COL8A1/PLEC/COL4A2/COL4A4/COL4A5/COL4A1/MMP9/COL5A1/LAMC2/COL5A3/COL14A1/COL9A2/COL6A1/COL6A5/COL5A2/ITGA6/MMP13,17
BIOCARTA_PLCE_PATHWAY,PLCE PATHWAY,1.405548877,0.099585062,0.679565513,107/5731/51196/5576,ADCY1/PTGER1/PLCE1/PRKAR2A,4
KEGG_hsa03060,Protein export,1.369521265,0.099796334,0.679565513,6729/29927/6726/9789/60559/23480/6730/11231/23478/10952/58477/83943/28972,SRP54/SEC61A1/SRP9/SPCS2/SPCS3/SEC61G/SRP68/SEC63/SEC11A/SEC61B/SRPRB/IMMP2L/SPCS1,13
REACTOME_180746,Nuclear import of Rev protein,-1.306815733,0.100970874,0.680216216,9883/7175/129401/9818/348995/8086/6396/4927/4928/57122/53371/81929/23165/23636/5901/23279/10762/9688/23225/5903,POM121/TPR/NUP35/NUP58/NUP43/AAAS/SEC13/NUP88/NUP98/NUP107/NUP54/SEH1L/NUP205/NUP62/RAN/NUP160/NUP50/NUP93/NUP210/RANBP2,20
PID_CD40_PATHWAY,CD40 PATHWAY,-1.341255709,0.100990099,0.680216216,7186/959/5600/3565/598/5601/9020/7128/3718/207/7185/3725,TRAF2/CD40LG/MAPK11/IL4/BCL2L1/MAPK9/MAP3K14/TNFAIP3/JAK3/AKT1/TRAF1/JUN,12
BIOCARTA_PTDINS_PATHWAY,PTDINS PATHWAY,-1.332847657,0.101761252,0.680216216,5581/695/5335/5211/5214/9181/2931/5213/207/572,PRKCE/BTK/PLCG1/PFKL/PFKP/ARHGEF2/GSK3A/PFKM/AKT1/BAD,10
REACTOME_199920,CREB phosphorylation,-1.428922393,0.102,0.680216216,9252/466/6195,RPS6KA5/ATF1/RPS6KA1,3
KEGG_hsa00785,Lipoic acid metabolism,-1.369431561,0.102249489,0.680216216,116285/387787/51601,ACSM1/LIPT2/LIPT1,3
KEGG_hsa05120,Epithelial cell signaling in Helicobacter pylori infection,-1.28153611,0.102564103,0.680216216,5600/5781/8517/3551/5601/9114/50617/836/9020/3577/245973/534/5603/3725/527,MAPK11/PTPN11/IKBKG/IKBKB/MAPK9/ATP6V0D1/ATP6V0A4/CASP3/MAP3K14/CXCR1/ATP6V1C2/ATP6V1G2/MAPK13/JUN/ATP6V0C,15
PID_IL2_PI3K_PATHWAY,IL2 PI3K PATHWAY,-1.28585973,0.103053435,0.680216216,2475/3932/5781/598/6194/6464/3718/207/2309/2885/7015/596,MTOR/LCK/PTPN11/BCL2L1/RPS6/SHC1/JAK3/AKT1/FOXO3/GRB2/TERT/BCL2,12
REACTOME_1442490,Collagen degradation,1.265243817,0.103585657,0.680216216,1295/1284/1286/1287/4319/4321/85007/4320/1509/1282/4318/5645/1289/50509/7373/1298/1291/256076/1290,COL8A1/COL4A2/COL4A4/COL4A5/MMP10/MMP12/PHYKPL/MMP11/CTSD/COL4A1/MMP9/PRSS2/COL5A1/COL5A3/COL14A1/COL9A2/COL6A1/COL6A5/COL5A2,19
REACTOME_163359,Glucagon signaling in metabolic regulation,-1.340962747,0.103921569,0.680216216,2788/2790/54331/57105/2785/94235/109,GNG7/GNG10/GNG2/CYSLTR2/GNG3/GNG8/ADCY3,7
REACTOME_5368286,Mitochondrial translation initiation,1.258430553,0.104294479,0.680216216,28973/51023/26589/54998/56945/54948/51642/6150/55173/55052/51373/123263/51264/78988/3396/4528/79590/90480/51258/64949/28957/51318/65008/64965,MRPS18B/MRPS18C/MRPL46/AURKAIP1/MRPS22/MRPL16/MRPL48/MRPL23/MRPS10/MRPL20/MRPS17/MTFMT/MRPL27/MRPL57/MRPL58/MTIF2/MRPL24/GADD45GIP1/MRPL51/MRPS26/MRPS28/MRPL35/MRPL1/MRPS9,24
BIOCARTA_MRP_PATHWAY,MRP PATHWAY,-1.389333569,0.105050505,0.680216216,5244/2950/8714,ABCB4/GSTP1/ABCC3,3
REACTOME_1483166,Synthesis of PA,1.303382286,0.105154639,0.680216216,201164/80821/8443/8399/56895/374986/84895/283748,PLD6/DDHD1/GNPAT/PLA2G10/AGPAT4/MIGA1/MIGA2/PLA2G4D,8
REACTOME_1368108,"BMAL1:CLOCK,NPAS2 activates circadian gene expression",-1.345588909,0.105675147,0.680216216,10499/406/56938/5469/6256/5465/10498/9575/79718/6604/4862,NCOA2/ARNTL/ARNTL2/MED1/RXRA/PPARA/CARM1/CLOCK/TBL1XR1/SMARCD3/NPAS2,11
PID_S1P_S1P3_PATHWAY,S1P S1P3 PATHWAY,-1.345558589,0.105882353,0.680216216,2769/7852/2771/1903/2767/2781/387/1901/5159/3685/9630/3717/5155/7422/207,GNA15/CXCR4/GNAI2/S1PR3/GNA11/GNAZ/RHOA/S1PR1/PDGFRB/ITGAV/GNA14/JAK2/PDGFB/VEGFA/AKT1,15
BIOCARTA_HES_PATHWAY,HES PATHWAY,-1.396868909,0.105973025,0.680216216,2932/84667/4851/6927/7471/1855/3280/8321/3516/28514,GSK3B/HES7/NOTCH1/HNF1A/WNT1/DVL1/HES1/FZD1/RBPJ/DLL1,10
BIOCARTA_CARM_ER_PATHWAY,CARM ER PATHWAY,-1.337588225,0.106382979,0.680216216,2099/9612/3065/4208/5469/23013/8841/10498/10013/10011/6908,ESR1/NCOR2/HDAC1/MEF2C/MED1/SPEN/HDAC3/CARM1/HDAC6/SRA1/TBP,11
REACTOME_9613354,Lipophagy,-1.401824522,0.106508876,0.680216216,3312/5571/10226/123/5565/5563/53632/5564,HSPA8/PRKAG1/PLIN3/PLIN2/PRKAB2/PRKAA2/PRKAG3/PRKAB1,8
BIOCARTA_CACAM_PATHWAY,CACAM PATHWAY,1.390063999,0.107070707,0.680216216,814/808/8536/1385/57172/805/801,CAMK4/CALM3/CAMK1/CREB1/CAMK1G/CALM2/CALM1,7
BIOCARTA_CDMAC_PATHWAY,CDMAC PATHWAY,-1.38163003,0.107355865,0.680216216,4790/5595/5970/4609/23236/2353/5579/5894/50624/5578/3725,NFKB1/MAPK3/RELA/MYC/PLCB1/FOS/PRKCB/RAF1/CUZD1/PRKCA/JUN,11
BIOCARTA_IL6_PATHWAY,IL6 PATHWAY,-1.315658812,0.107355865,0.680216216,6774/5894/2002/1051/5781/3717/6464/3718/2885/3725,STAT3/RAF1/ELK1/CEBPB/PTPN11/JAK2/SHC1/JAK3/GRB2/JUN,10
REACTOME_9708530,Regulation of BACH1 activity,-1.391411365,0.107692308,0.680216216,6500/7314/6502/7316/8454/9978/571,SKP1/UBB/SKP2/UBC/CUL1/RBX1/BACH1,7
BIOCARTA_INTRINSIC_PATHWAY,INTRINSIC PATHWAY,1.353319503,0.107942974,0.680216216,1284/1286/1287/2266/3818/1282/2147/462/2158/2161/2157/2160,COL4A2/COL4A4/COL4A5/FGG/KLKB1/COL4A1/F2/SERPINC1/F9/F12/F8/F11,12
REACTOME_450604,KSRP (KHSRP) binds and destabilizes mRNA,-1.385007501,0.108,0.680216216,23016/5600/5393/56915/11340/207/54512/51010,EXOSC7/MAPK11/EXOSC9/EXOSC5/EXOSC8/AKT1/EXOSC4/EXOSC3,8
REACTOME_8849932,Synaptic adhesion-like molecules,1.342192273,0.108216433,0.680216216,57622/57497/79414/1739/10313/2319,LRFN1/LRFN2/LRFN3/DLG1/RTN3/FLOT2,6
REACTOME_69895,Transcriptional  activation of  cell cycle inhibitor p21 ,-1.354075224,0.108384458,0.680216216,57060/7157/1026,PCBP4/TP53/CDKN1A,3
BIOCARTA_GRANULOCYTES_PATHWAY,GRANULOCYTES PATHWAY,-1.372960237,0.108481262,0.680216216,727/3383/3689/5175/3684,C5/ICAM1/ITGB2/PECAM1/ITGAM,5
REACTOME_373076,Class A/1 (Rhodopsin-like receptors),-1.351236702,0.108481262,0.680216216,5724/56670/27199/8477/2859/9290/1269/1880/2863,PTAFR/SUCNR1/OXGR1/GPR65/GPR35/GPR55/CNR2/GPR183/GPR39,9
