ID,Description,NES,pvalue,p.adjust,geneID,geneName,Count
BIOCARTA_IGF1R_PATHWAY,IGF1R PATHWAY,-1.2388392389419338,0.15634218289085547,0.8736992840095466,6195/3667/5567/5568/207/7533/2885/6464/5894/5573/572,RPS6KA1/IRS1/PRKACB/PRKACG/AKT1/YWHAH/GRB2/SHC1/RAF1/PRKAR1A/BAD,11
REACTOME_5619099,"Defective AVP does not bind AVPR1A,B and causes neurohypophyseal diabetes insipidus (NDI)",1.2867275698894514,0.1564625850340136,0.8736992840095466,551,AVP,1
REACTOME_6781823,Formation of TC-NER Pre-Incision Complex,1.2389116149511228,0.15688949522510232,0.8736992840095466,100534599/1022/9318/51138/5431/1161/5435/902,ISY1-RAB43/CDK7/COPS2/COPS4/POLR2B/ERCC8/POLR2F/CCNH,8
REACTOME_8981607,Intracellular oxygen transport,-1.3271413033541,0.1570048309178744,0.8736992840095466,58157/114757,NGB/CYGB,2
REACTOME_5083630,Defective LFNG causes SCDO3,-1.352883814251827,0.15724815724815724,0.8736992840095466,4855/4851,NOTCH4/NOTCH1,2
REACTOME_111957,Cam-PDE 1 activation,1.3214277926445337,0.15746753246753248,0.8736992840095466,5153/808/801/805,PDE1B/CALM3/CALM1/CALM2,4
REACTOME_9705462,Inactivation of CSF3 (G-CSF) signaling,-1.2450844840529434,0.15789473684210525,0.8736992840095466,8651/7322/6772/3055/3717,SOCS1/UBE2D2/STAT1/HCK/JAK2,5
REACTOME_5223345,Miscellaneous transport and binding events,1.2776710175944044,0.1588235294117647,0.8736992840095466,563/84061/54896/2039/81614/7991,AZGP1/MAGT1/SLC66A1/DMTN/NIPA2/TUSC3,6
REACTOME_111458,Formation of apoptosome,1.320397150300403,0.1590909090909091,0.8736992840095466,317/51074/22900/54205/842/57099,APAF1/APIP/CARD8/CYCS/CASP9/AVEN,6
REACTOME_69478,G2/M DNA replication checkpoint,1.289013206683757,0.15966386554621848,0.8736992840095466,9088/983/7465,PKMYT1/CDK1/WEE1,3
REACTOME_6794361,Neurexins and neuroligins,-1.199092561301185,0.15985130111524162,0.8736992840095466,58512/26045/2037/2906/57555/6804/9229/2904/127833/2905/91683/23136/57669/57502/28988/26037/9066/9369/81858/64130,DLGAP3/LRRTM2/EPB41L2/GRIN2D/NLGN2/STX1A/DLGAP1/GRIN2B/SYT2/GRIN2C/SYT12/EPB41L3/EPB41L5/NLGN4X/DBNL/SIPA1L1/SYT7/NRXN3/SHARPIN/LIN7B,20
PID_HEDGEHOG_GLI_PATHWAY,HEDGEHOG GLI PATHWAY,-1.2057540884023648,0.16,0.8736992840095466,5931/409/8819/51715/11127/2781/3065/23291/1456/23309/3170,RBBP7/ARRB2/SAP30/RAB23/KIF3A/GNAZ/HDAC1/FBXW11/CSNK1G3/SIN3B/FOXA2,11
PID_ERBB1_RECEPTOR_PROXIMAL_PATHWAY,ERBB1 RECEPTOR PROXIMAL PATHWAY,-1.188987014264501,0.16,0.8736992840095466,2885/6464/3845/5921/2934/8503/2549/23396/6772,GRB2/SHC1/KRAS/RASA1/GSN/PIK3R3/GAB1/PIP5K1C/STAT1,9
REACTOME_6804114,TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest,-1.2609496350416707,0.16167664670658682,0.8797438560304154,2033/581/7157/1874/6790/10498/7027,EP300/BAX/TP53/E2F4/AURKA/CARM1/TFDP1,7
BIOCARTA_ACE2_PATHWAY,ACE2 PATHWAY,1.2688841244050413,0.16187594553706505,0.8797438560304154,186/1636/1287/5972/1288/185,AGTR2/ACE/COL4A5/REN/COL4A6/AGTR1,6
REACTOME_1614558,Degradation of cysteine and homocysteine,-1.3281488061814892,0.16231884057971013,0.8800604437117934,51380/4357/25828/7263/339896/1491,CSAD/MPST/TXN2/TST/GADL1/CTH,6
BIOCARTA_REELIN_PATHWAY,REELIN PATHWAY,1.305017046731724,0.1632,0.8820811443762263,7804/7436/5649/2534,LRP8/VLDLR/RELN/FYN,4
REACTOME_446107,Type I hemidesmosome assembly,1.2845530441235387,0.16408668730650156,0.8820811443762263,3852/5339/3655/1308/667/3918,KRT5/PLEC/ITGA6/COL17A1/DST/LAMC2,6
BIOCARTA_HBX_PATHWAY,HBX PATHWAY,-1.3348509903519212,0.16445623342175067,0.8820811443762263,2885/6464/10542,GRB2/SHC1/LAMTOR5,3
REACTOME_9632974,NR1H2 & NR1H3 regulate gene expression linked to gluconeogenesis ,-1.3393584444229565,0.16461916461916462,0.8820811443762263,8204/6257/6256/5105,NRIP1/RXRB/RXRA/PCK1,4
REACTOME_9031528,NR1H2 & NR1H3 regulate gene expression linked to triglyceride lipolysis in adipose,-1.3377287326013547,0.16461916461916462,0.8820811443762263,6257/6256/7376,RXRB/RXRA/NR1H2,3
REACTOME_193692,Regulated proteolysis of p75NTR,-1.293035360761272,0.16573033707865167,0.8827160493827161,5664/4804,PSEN2/NGFR,2
BIOCARTA_BIOPEPTIDES_PATHWAY,BIOPEPTIDES PATHWAY,-1.2429672738078579,0.16611295681063123,0.8827160493827161,2885/6464/5894/5578/6772/2767/3717,GRB2/SHC1/RAF1/PRKCA/STAT1/GNA11/JAK2,7
REACTOME_167160,RNA Pol II CTD phosphorylation and interaction with CE during HIV infection,1.275065801835202,0.16666666666666666,0.8827160493827161,1022/6829/5431/5435/902/2963/2966/8731,CDK7/SUPT5H/POLR2B/POLR2F/CCNH/GTF2F2/GTF2H2/RNMT,8
REACTOME_77075,RNA Pol II CTD phosphorylation and interaction with CE,1.275065801835202,0.16666666666666666,0.8827160493827161,1022/6829/5431/5435/902/2963/2966/8731,CDK7/SUPT5H/POLR2B/POLR2F/CCNH/GTF2F2/GTF2H2/RNMT,8
REACTOME_380994,ATF4 activates genes in response to endoplasmic reticulum  stress,-1.2500931678223313,0.16666666666666666,0.8827160493827161,3576/1051/5393/51010/468/118460/4800/440/4802,CXCL8/CEBPB/EXOSC9/EXOSC3/ATF4/EXOSC6/NFYA/ASNS/NFYC,9
REACTOME_3065676,SUMO is conjugated to E1 (UBA2:SAE1),1.2862714387847134,0.16806722689075632,0.8845259052155605,6613/10055,SUMO2/SAE1,2
REACTOME_373752,Netrin-1 signaling,-1.2741177109777848,0.16816816816816818,0.8845259052155605,6478/4756/285704/1630/116986/6477/9423/6091,SIAH2/NEO1/RGMB/DCC/AGAP2/SIAH1/NTN1/ROBO1,8
REACTOME_1236382,Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants,-1.272173864044443,0.16816816816816818,0.8845259052155605,2885/6464/3845/867/11140/2549,GRB2/SHC1/KRAS/CBL/CDC37/GAB1,6
PID_AURORA_B_PATHWAY,AURORA B PATHWAY,1.2391082303548273,0.16879432624113475,0.885783069815863,6867/5684/55958/10592/151648/5501/4638/55143/10403/90293/10051/6795/7813/4869/23397,TACC1/PSMA3/KLHL9/SMC2/SGO1/PPP1CC/MYLK/CDCA8/NDC80/KLHL13/SMC4/AURKC/EVI5/NPM1/NCAPH,15
REACTOME_201688,WNT mediated activation of DVL,1.2896061360766786,0.16972477064220184,0.8867894819713431,1856/1855/1454,DVL2/DVL1/CSNK1E,3
REACTOME_447043,Neurofascin interactions,-1.3304159190734892,0.16976127320954906,0.8867894819713431,6386/4897/286/8506,SDCBP/NRCAM/ANK1/CNTNAP1,4
PID_MYC_ACTIV_PATHWAY,MYC ACTIV PATHWAY,1.2173949971314468,0.17054263565891473,0.8874251497005989,1104/3329/4830/7343/2023/1977/84864/6470/4089/4149/86/92140/10075/661/894/4318/6135/4609/3658/4869/9112/8886/6883,RCC1/HSPD1/NME1/UBTF/ENO1/EIF4E/RIOX2/SHMT1/SMAD4/MAX/ACTL6A/MTDH/HUWE1/POLR3D/CCND2/MMP9/RPL11/MYC/IREB2/NPM1/MTA1/DDX18/TAF12,23
REACTOME_110312,Translesion synthesis by REV1,1.2619003502829174,0.17065868263473055,0.8874251497005989,5980/10459/5985/5982,REV3L/MAD2L2/RFC5/RFC2,4
PID_IL8_CXCR1_PATHWAY,IL8 CXCR1 PATHWAY,-1.2481903332381943,0.17218543046357615,0.8933339340151071,23236/146850/207/408/2771/5579/3576/5582/409/9630/867/5578/5581/3055,PLCB1/PIK3R6/AKT1/ARRB1/GNAI2/PRKCB/CXCL8/PRKCG/ARRB2/GNA14/CBL/PRKCA/PRKCE/HCK,14
REACTOME_9014826,Interleukin-36 pathway,1.2864744438653688,0.1728,0.8944941176470589,26525/27179,IL36RN/IL36A,2
REACTOME_9013422,RHOBTB1 GTPase cycle,1.24663705885218,0.17647058823529413,0.9095657455208016,9318/51138/5930/23013/8654/4646/9352,COPS2/COPS4/RBBP6/SPEN/PDE5A/MYO6/TXNL1,7
BIOCARTA_IL22BP_PATHWAY,IL22BP PATHWAY,-1.3142264991752481,0.17681159420289855,0.9095657455208016,3716/6774/6772/3717,JAK1/STAT3/STAT1/JAK2,4
REACTOME_1834941,STING mediated induction of host immune responses,-1.323384195743598,0.1769041769041769,0.9095657455208016,340061/6737/3428,STING1/TRIM21/IFI16,3
BIOCARTA_MPR_PATHWAY,MPR PATHWAY,-1.2422338737701575,0.17784256559766765,0.911198481561822,6195/5567/5568/4661/54852/5573/10487/5241,RPS6KA1/PRKACB/PRKACG/MYT1/PAQR5/PRKAR1A/CAP1/PGR,8
REACTOME_8964208,Phenylalanine metabolism,1.2844822879543953,0.17857142857142858,0.911198481561822,5860/259307/5053/5092,QDPR/IL4I1/PAH/PCBD1,4
REACTOME_933543,NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10,-1.293453016270711,0.17888563049853373,0.911198481561822,7706/23586/1147/8517/843/8737/8772,TRIM25/DDX58/CHUK/IKBKG/CASP10/RIPK1/FADD,7
REACTOME_168275,Entry of Influenza Virion into Host Cell via Endocytosis,1.2253746478675631,0.17943925233644858,0.911198481561822,1211/1213,CLTA/CLTC,2
BIOCARTA_CDMAC_PATHWAY,CDMAC PATHWAY,-1.251016002834456,0.17964071856287425,0.911198481561822,23236/5579/3725/50624/5894/5578,PLCB1/PRKCB/JUN/CUZD1/RAF1/PRKCA,6
REACTOME_9027277,Erythropoietin activates Phospholipase C gamma (PLCG),-1.3211056474137561,0.18037135278514588,0.911198481561822,5335/3717/2056,PLCG1/JAK2/EPO,3
PID_RHOA_PATHWAY,RHOA PATHWAY,-1.1670739552559855,0.18055555555555555,0.911198481561822,5608/6548/1027/3725/3984/7414/9475/4633/6456/23396/11113/387,MAP2K6/SLC9A1/CDKN1B/JUN/LIMK1/VCL/ROCK2/MYL2/SH3GL2/PIP5K1C/CIT/RHOA,12
REACTOME_9668328,Sealing of the nuclear envelope (NE) by ESCRT-III,-1.209717447818009,0.18151815181518152,0.911198481561822,91782/84790/7846/347688/7277/29082/92421/10381,CHMP7/TUBA1C/TUBA1A/TUBB8/TUBA4A/CHMP4A/CHMP4C/TUBB3,8
REACTOME_141444,Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal,1.1889905256367328,0.1822721598002497,0.911198481561822,64946/1062/5527/11243/100526739/5905/10726/79902/57082/151648/5501/151246/5515/57405/54821/81929/23421/55143/22919/81565/10403/1060/401541/7514/100527963/6232,CENPH/CENPE/PPP2R5C/PMF1/CENPS-CORT/RANGAP1/NUDC/NUP85/KNL1/SGO1/PPP1CC/SGO2/PPP2CA/SPC25/ERCC6L/SEH1L/ITGB3BP/CDCA8/MAPRE1/NDEL1/NDC80/CENPC/CENPP/XPO1/PMF1-BGLAP/RPS27,26
KEGG_hsa05323,Rheumatoid arthritis,-1.1439995056428174,0.1826086956521739,0.911198481561822,2321/3117/3127/10312/54/3605/3112/3108/245973/3383/8792/7422,FLT1/HLA-DQA1/HLA-DRB5/TCIRG1/ACP5/IL17A/HLA-DOB/HLA-DMA/ATP6V1C2/ICAM1/TNFRSF11A/VEGFA,12
REACTOME_1362300,Transcription of E2F targets under negative control by p107 (RBL1) and p130 (RBL2) in complex with HDAC1,-1.2444216004183088,0.18263473053892215,0.911198481561822,1875/1874/3065/890/7027,E2F5/E2F4/HDAC1/CCNA2/TFDP1,5
REACTOME_6803157,Antimicrobial peptides,1.2222347725871698,0.1829787234042553,0.911198481561822,57115/5645/10578/6406/55600/149954/122665/80341,PGLYRP4/PRSS2/GNLY/SEMG1/ITLN1/BPIFB4/RNASE8/BPIFB2,8
REACTOME_9672383,Defective factor IX causes thrombophilia,-1.3002189958445634,0.18357487922705315,0.911198481561822,2157/2159,F8/F10,2
REACTOME_9672396,Defective cofactor function of FVIIIa variant,-1.3002189958445634,0.18357487922705315,0.911198481561822,2157/2159,F8/F10,2
REACTOME_9673202,Defective F9 variant does not activate FX,-1.3002189958445634,0.18357487922705315,0.911198481561822,2157/2159,F8/F10,2
PID_ENDOTHELIN_PATHWAY,ENDOTHELIN PATHWAY,-1.1823572193744516,0.18359375,0.911198481561822,1908/207/114/2771/5579/6548/3725/5582/9630/2781/109/5894/5578/5581/57105/387/2767/3717,EDN3/AKT1/ADCY8/GNAI2/PRKCB/SLC9A1/JUN/PRKCG/GNA14/GNAZ/ADCY3/RAF1/PRKCA/PRKCE/CYSLTR2/RHOA/GNA11/JAK2,18
BIOCARTA_EPONFKB_PATHWAY,EPONFKB PATHWAY,-1.2725464687790693,0.1853932584269663,0.9181380417335474,1026/3717/2056,CDKN1A/JAK2/EPO,3
REACTOME_5467337,APC truncation mutants have impaired AXIN binding,1.25188143775348,0.18674698795180722,0.9188755020080321,5527/8312/5515/324,PPP2R5C/AXIN1/PPP2CA/APC,4
REACTOME_5467340,AXIN missense mutants destabilize the destruction complex,1.25188143775348,0.18674698795180722,0.9188755020080321,5527/8312/5515/324,PPP2R5C/AXIN1/PPP2CA/APC,4
REACTOME_5467348,Truncations of AMER1 destabilize the destruction complex,1.25188143775348,0.18674698795180722,0.9188755020080321,5527/8312/5515/324,PPP2R5C/AXIN1/PPP2CA/APC,4
REACTOME_176187,Activation of ATR in response to replication stress,1.223185780288892,0.18759018759018758,0.919325340377972,1111/5883/3364/4176/5884/8318/5985/5982/4999,CHEK1/RAD9A/HUS1/MCM7/RAD17/CDC45/RFC5/RFC2/ORC2,9
REACTOME_2428933,SHC-related events triggered by IGF1R,-1.2938684083815974,0.18840579710144928,0.919325340377972,3481/2885/6464/3845,IGF2/GRB2/SHC1/KRAS,4
KEGG_hsa00920,Sulfur metabolism,1.2578607285948324,0.18847352024922118,0.919325340377972,23474/8991/54928/9060/58472,ETHE1/SELENBP1/BPNT2/PAPSS2/SQOR,5
REACTOME_70370,Galactose catabolism,-1.295148414091122,0.1891891891891892,0.919325340377972,2592/2582/2584/283209,GALT/GALE/GALK1/PGM2L1,4
REACTOME_936964,Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon,1.237773396358391,0.1891891891891892,0.919325340377972,929/148022/10010/100302736/3661/23643,CD14/TICAM1/TANK/TMED7-TICAM2/IRF3/LY96,6
REACTOME_5218920,VEGFR2 mediated vascular permeability,1.2415816458399758,0.18972895863052783,0.919325340377972,79109/5170/253260/10000/2475/808/10451/801/4846/805/117145,MAPKAP1/PDPK1/RICTOR/AKT3/MTOR/CALM3/VAV3/CALM1/NOS3/CALM2/THEM4,11
REACTOME_111447,Activation of BAD and translocation to mitochondria ,-1.2382113220495605,0.191044776119403,0.919325340377972,7531/207/7533/10971/7532/572/596,YWHAE/AKT1/YWHAH/YWHAQ/YWHAG/BAD/BCL2,7
PID_EPHRINB_REV_PATHWAY,EPHRINB REV PATHWAY,1.2341560868013337,0.1910919540229885,0.919325340377972,2048/5290/1948/640/6416/2266/5783/2243/2268/7852/5295/3674/7525/2534/4067/3690/8440/6885/1759,EPHB2/PIK3CA/EFNB2/BLK/MAP2K4/FGG/PTPN13/FGA/FGR/CXCR4/PIK3R1/ITGA2B/YES1/FYN/LYN/ITGB3/NCK2/MAP3K7/DNM1,19
REACTOME_9652169,Signaling by MAP2K mutants,1.2673568905342545,0.1913477537437604,0.919325340377972,5605/5595,MAP2K2/MAPK3,2
REACTOME_9013425,RHOT1 GTPase cycle,1.2685671215417715,0.1915966386554622,0.919325340377972,66008/55288/5910,TRAK2/RHOT1/RAP1GDS1,3
REACTOME_5221030,"TET1,2,3 and TDG demethylate DNA",1.2649900115474717,0.1930116472545757,0.919325340377972,6996/200424,TDG/TET3,2
REACTOME_198753,ERK/MAPK targets,-1.2306613819988712,0.19345238095238096,0.919325340377972,4205/9252/2002/5516/5600,MEF2A/RPS6KA5/ELK1/PPP2CB/MAPK11,5
PID_NFAT_TFPATHWAY,NFAT TFPATHWAY,1.2073239375680884,0.19467787114845939,0.919325340377972,6520/10320/1960/1959/1493/50943/3562/959/3726/79589/3662/1958/5588/3558/1961/5770/55509/5451/4772/836/3567,SLC3A2/IKZF1/EGR3/EGR2/CTLA4/FOXP3/IL3/CD40LG/JUNB/RNF128/IRF4/EGR1/PRKCQ/IL2/EGR4/PTPN1/BATF3/POU2F1/NFATC1/CASP3/IL5,21
REACTOME_420499,Class C/3 (Metabotropic glutamate/pheromone receptors),-1.17787871204996,0.19528619528619529,0.919325340377972,259289/50839/259285/50831/259295/83756/9568/259286/259287/2550/80835/259293/50833/50832/2918/2917,TAS2R43/TAS2R10/TAS2R39/TAS2R3/TAS2R20/TAS1R3/GABBR2/TAS2R40/TAS2R41/GABBR1/TAS1R1/TAS2R30/TAS2R16/TAS2R4/GRM8/GRM7,16
REACTOME_217271,FMO oxidises nucleophiles,-1.292459971641811,0.1956521739130435,0.919325340377972,2327/2326,FMO2/FMO1,2
REACTOME_162594,Early Phase of HIV Life Cycle,-1.2924054978629733,0.1956521739130435,0.919325340377972,3978/2237,LIG1/FEN1,2
REACTOME_168330,Viral RNP Complexes in the Host Cell Nucleus,1.213233856849624,0.19626168224299065,0.919325340377972,3303/3304,HSPA1A/HSPA1B,2
REACTOME_4655427,SUMOylation of DNA methylation proteins,-1.226217439241472,0.19642857142857142,0.919325340377972,80012/57332/6015/1788/8535/84733/7329/1786/6045/1912,PHC3/CBX8/RING1/DNMT3A/CBX4/CBX2/UBE2I/DNMT1/RNF2/PHC2,10
REACTOME_5661270,Formation of xylulose-5-phosphate,-1.2815599952469385,0.19656019656019655,0.919325340377972,9942/6652/51181,XYLB/SORD/DCXR,3
REACTOME_190861,Gap junction assembly,-1.1777819778301022,0.19736842105263158,0.919325340377972,84694/127534/2703/112714/2701/57369/84790/7846/347688/7277/2700/10381,GJA10/GJB4/GJA8/TUBA3E/GJA4/GJD2/TUBA1C/TUBA1A/TUBB8/TUBA4A/GJA3/TUBB3,12
REACTOME_1250342,PI3K events in ERBB4 signaling,1.248344132039293,0.19781931464174454,0.919325340377972,3084/5290/9542/10718/2066,NRG1/PIK3CA/NRG2/NRG3/ERBB4,5
PID_ATR_PATHWAY,ATR PATHWAY,1.2047639992857633,0.19803370786516855,0.919325340377972,1111/5883/11073/3364/4176/5515/5884/5985/5982/7534,CHEK1/RAD9A/TOPBP1/HUS1/MCM7/PPP2CA/RAD17/RFC5/RFC2/YWHAZ,10
KEGG_hsa00910,Nitrogen metabolism,1.228572217112352,0.1981981981981982,0.919325340377972,761/771/11238/765,CA3/CA12/CA5B/CA6,4
REACTOME_5693607,Processing of DNA double-strand break ends,-1.1300404101978367,0.1981981981981982,0.919325340377972,8370/151987/165918/8345/8290/9025/8367/890/7156/3014/554313,H4C14/PPP4R2/RNF168/H2BC9/H3-4/RNF8/H4C5/CCNA2/TOP3A/H2AX/H4C15,11
REACTOME_8941284,RUNX2 regulates chondrocyte maturation,1.2556187207282459,0.2,0.919325340377972,865/3549/2736,CBFB/IHH/GLI2,3
REACTOME_416700,Other semaphorin interactions,1.2387331106977033,0.20029895366218237,0.919325340377972,91584/9037/3672/8482/10154/971/10507,PLXNA4/SEMA5A/ITGA1/SEMA7A/PLXNC1/CD72/SEMA4D,7
REACTOME_159418,Recycling of bile acids and salts,-1.21961172712808,0.20059880239520958,0.919325340377972,8647/28234/10599/10998/8714/10499/6256/570/213,ABCB11/SLCO1B3/SLCO1B1/SLC27A5/ABCC3/NCOA2/RXRA/BAAT/ALB,9
REACTOME_9034864,Activated NTRK3 signals through RAS,-1.259258020924148,0.20114942528735633,0.919325340377972,2885/6464/3845,GRB2/SHC1/KRAS,3
REACTOME_77588,SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs,1.253741499640139,0.20123839009287925,0.919325340377972,4686/6636,NCBP1/SNRPF,2
REACTOME_381771,"Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)",1.227030204943266,0.20182094081942337,0.919325340377972,60559/5122/28972/6934/9789,SPCS3/PCSK1/SPCS1/TCF7L2/SPCS2,5
BIOCARTA_MITR_PATHWAY,MITR PATHWAY,1.249574738087141,0.20336134453781513,0.919325340377972,4654/8536,MYOD1/CAMK1,2
KEGG_hsa04911,Insulin secretion,-1.1259495703631877,0.20346320346320346,0.919325340377972,6804/114/11069/476/815/817/5579/2864/3710/9699/2645/27445/5582/5332/468/10488/10242/3780/816/109/886/5578/84699/478/2767/64764,STX1A/ADCY8/RAPGEF4/ATP1A1/CAMK2A/CAMK2D/PRKCB/FFAR1/ITPR3/RIMS2/GCK/PCLO/PRKCG/PLCB4/ATF4/CREB3/KCNMB2/KCNN1/CAMK2B/ADCY3/CCKAR/PRKCA/CREB3L3/ATP1A3/GNA11/CREB3L2,26
REACTOME_168164,Toll Like Receptor 3 (TLR3) Cascade,1.2021590599297736,0.20373831775700935,0.919325340377972,148022,TICAM1,1
REACTOME_2161517,Abacavir transmembrane transport,-1.2716455495308583,0.20393120393120392,0.919325340377972,5243/6580/6581,ABCB1/SLC22A1/SLC22A3,3
REACTOME_499943,Interconversion of nucleotide di- and triphosphates,1.2225836338297782,0.20402298850574713,0.919325340377972,4830/158067/26289/51727/1854/7296/56474/203/2745/6240/2987/221264/204/122481,NME1/AK8/AK5/CMPK1/DUT/TXNRD1/CTPS2/AK1/GLRX/RRM1/GUK1/AK9/AK2/AK7,14
REACTOME_9027283,Erythropoietin activates STAT5,-1.2673898502653933,0.20424403183023873,0.919325340377972,3717/2056,JAK2/EPO,2
REACTOME_168188,Toll Like Receptor TLR6:TLR2 Cascade,1.2525122315946904,0.20465890183028287,0.919325340377972,929,CD14,1
REACTOME_3371378,Regulation by c-FLIP,-1.250139711120394,0.2050561797752809,0.919325340377972,8717/8737/8772,TRADD/RIPK1/FADD,3
REACTOME_5218900,CASP8 activity is inhibited,-1.250139711120394,0.2050561797752809,0.919325340377972,8717/8737/8772,TRADD/RIPK1/FADD,3
REACTOME_69416,Dimerization of procaspase-8,-1.250139711120394,0.2050561797752809,0.919325340377972,8717/8737/8772,TRADD/RIPK1/FADD,3
REACTOME_9020956,Interleukin-27 signaling,-1.247538925718547,0.2050561797752809,0.919325340377972,3716/6774/6772/3717,JAK1/STAT3/STAT1/JAK2,4
REACTOME_418457,cGMP effects,1.2256559595872192,0.20508982035928144,0.919325340377972,5153/8654/10846/3778/5152/10335,PDE1B/PDE5A/PDE10A/KCNMA1/PDE9A/IRAG1,6
REACTOME_111367,SLBP independent Processing of Histone Pre-mRNAs,1.2390351795585788,0.205607476635514,0.919325340377972,4686/6636,NCBP1/SNRPF,2
REACTOME_6799198,Complex I biogenesis,1.1990304640910023,0.205761316872428,0.919325340377972,4716/25915/4698/4709/4710/137682/4728/55471/4723/4707,NDUFB10/NDUFAF3/NDUFA5/NDUFB3/NDUFB4/NDUFAF6/NDUFS8/NDUFAF7/NDUFV1/NDUFB1,10
REACTOME_174437,Removal of the Flap Intermediate from the C-strand,-1.2143610932607463,0.20597014925373133,0.919325340377972,5425/6119/25913/5424/65057/6117/26277/2237,POLD2/RPA3/POT1/POLD1/ACD/RPA1/TINF2/FEN1,8
BIOCARTA_TCYTOTOXIC_PATHWAY,TCYTOTOXIC PATHWAY,-1.2701862720375479,0.20612813370473537,0.919325340377972,915/5788/3383,CD3D/PTPRC/ICAM1,3
PID_EPHA_FWDPATHWAY,EPHA FWDPATHWAY,-1.1570621645274632,0.20618556701030927,0.919325340377972,5335/25791/1943/2043/7410/867/2042/3055/387/2045/1969,PLCG1/NGEF/EFNA2/EPHA4/VAV2/CBL/EPHA3/HCK/RHOA/EPHA7/EPHA2,11
PID_NOTCH_PATHWAY,NOTCH PATHWAY,-1.169334804069757,0.20703125,0.919325340377972,2033/9611/9612/8788/8650/5932/83737/3565/8454/10683/1026/867/23028/3065/6502/4855/4851/1840/9148/84441,EP300/NCOR1/NCOR2/DLK1/NUMB/RBBP8/ITCH/IL4/CUL1/DLL3/CDKN1A/CBL/KDM1A/HDAC1/SKP2/NOTCH4/NOTCH1/DTX1/NEURL1/MAML2,20
KEGG_hsa05215,Prostate cancer,-1.1375536086277211,0.20707070707070707,0.919325340377972,1499/2263/1871/7113/6932/80310/2885/468/3845/1026/2950/10488/5154/9134/8503/5894/84699/572/596/3326/64764,CTNNB1/FGFR2/E2F3/TMPRSS2/TCF7/PDGFD/GRB2/ATF4/KRAS/CDKN1A/GSTP1/CREB3/PDGFA/CCNE2/PIK3R3/RAF1/CREB3L3/BAD/BCL2/HSP90AB1/CREB3L2,21
BIOCARTA_PRC2_PATHWAY,PRC2 PATHWAY,-1.22523917469299,0.20710059171597633,0.919325340377972,5928/6015/8535/5931/3065/23512,RBBP4/RING1/CBX4/RBBP7/HDAC1/SUZ12,6
REACTOME_111997,CaM pathway,1.2275122472685076,0.20748299319727892,0.919325340377972,808/801/805,CALM3/CALM1/CALM2,3
REACTOME_390696,Adrenoceptors,-1.269472589623979,0.20869565217391303,0.919325340377972,154/147/153,ADRB2/ADRA1B/ADRB1,3
REACTOME_9020591,Interleukin-12 signaling,-1.2624791308935142,0.20869565217391303,0.919325340377972,6775/3717/5034,STAT4/JAK2/P4HB,3
KEGG_hsa04933,AGE-RAGE signaling pathway in diabetic complications,-1.1213465133418037,0.208955223880597,0.919325340377972,4088/3845/8503/1282/5578/5581/596/6772/3717/5600/3383/27035/7422,SMAD3/KRAS/PIK3R3/COL4A1/PRKCA/PRKCE/BCL2/STAT1/JAK2/MAPK11/ICAM1/NOX1/VEGFA,13
REACTOME_3134963,DEx/H-box helicases activate type I IFN and inflammatory cytokines production ,-1.248951083121438,0.20954907161803712,0.919325340377972,4615/1660/3665,MYD88/DHX9/IRF7,3
REACTOME_165054,Rev-mediated nuclear export of HIV RNA,1.216911001369717,0.2109704641350211,0.919325340377972,1104/5905/5901/55706/79902/9818/8021/53371/81929,RCC1/RANGAP1/RAN/NDC1/NUP85/NUP58/NUP214/NUP54/SEH1L,9
KEGG_hsa00053,Ascorbate and aldarate metabolism,1.2135960053326664,0.21116138763197587,0.919325340377972,501/7364/7367/7365/7358/7366/574537/10941/7363,ALDH7A1/UGT2B7/UGT2B17/UGT2B10/UGDH/UGT2B15/UGT2A2/UGT2A1/UGT2B4,9
PID_TCPTP_PATHWAY,TCPTP PATHWAY,-1.1606052154034958,0.21140939597315436,0.919325340377972,2885/6464/3838/8503/2549/1436/6772/7422,GRB2/SHC1/KPNA2/PIK3R3/GAB1/CSF1R/STAT1/VEGFA,8
REACTOME_3928665,EPH-ephrin mediated repulsion of cells,-1.148847302093091,0.2116788321167883,0.919325340377972,8218/7410/163/5664/2042/60/2047/161/2045/1969/1945,CLTCL1/VAV2/AP2B1/PSEN2/EPHA3/ACTB/EPHB1/AP2A2/EPHA7/EPHA2/EFNA4,11
REACTOME_425393,Transport of inorganic cations/anions and amino acids/oligopeptides,1.2601677182763513,0.21253822629969418,0.919325340377972,115286/6505/6507/1497/140679/6506,SLC25A26/SLC1A1/SLC1A3/CTNS/SLC32A1/SLC1A2,6
REACTOME_1307965,betaKlotho-mediated ligand binding,1.2196361845282258,0.21258503401360543,0.919325340377972,2264,FGFR4,1
