"ID","Description","NES","pvalue","p.adjust","geneID","geneName","Count"
"KEGG_hsa00280","Valine, leucine and isoleucine degradation",0.717447075876887,0.915289256198347,1,"64087/36/1738/56922/593/4329/501/3155/316/3032/35/224/5095/38/3712/3030/586/3028","MCCC2/ACADSB/DLD/MCCC1/BCKDHA/ALDH6A1/ALDH7A1/HMGCL/AOX1/HADHB/ACADS/ALDH3A2/PCCA/ACAT1/IVD/HADHA/BCAT1/HSD17B10",18
"KEGG_hsa00620","Pyruvate metabolism",0.704291308133201,0.915637860082305,1,"5162/1738/2271/501/134526/5315/224/4190/5106/92483/38/3939/4191/1737","PDHB/DLD/FH/ALDH7A1/ACOT12/PKM/ALDH3A2/MDH1/PCK2/LDHAL6B/ACAT1/LDHA/MDH2/DLAT",14
"KEGG_hsa00860","Porphyrin and chlorophyll metabolism",0.682686477113478,0.923387096774194,1,"2058/10720/211/574537/7366","EPRS/UGT2B11/ALAS1/UGT2A2/UGT2B15",5
"KEGG_hsa00400","Phenylalanine, tyrosine and tryptophan biosynthesis",0.55837308396301,0.948616600790514,1,"5053","PAH",1
"KEGG_hsa04964","Proximal tubule bicarbonate reclamation",-0.602092141443431,0.958904109589041,1,"762/8671/23439/482/27165/760/476/1468/477/5105/478","CA4/SLC4A4/ATP1B4/ATP1B2/GLS2/CA2/ATP1A1/SLC25A10/ATP1A2/PCK1/ATP1A3",11
"KEGG_hsa04975","Fat digestion and absorption",0.651609314083296,0.960985626283368,1,"80168/8399/8611/5407/1208/10555/2168/4547/337/19/29881/5408/5406/338/948","MOGAT2/PLA2G10/PLPP1/PNLIPRP1/CLPS/AGPAT2/FABP1/MTTP/APOA4/ABCA1/NPC1L1/PNLIPRP2/PNLIP/APOB/CD36",15
"KEGG_hsa00511","Other glycan degradation",-0.566527020581601,0.962121212121212,1,"129807/4125/2517","NEU4/MAN2B1/FUCA1",3
"KEGG_hsa00071","Fatty acid degradation",0.630390876284035,0.970772442588727,1,"36/51/131/128/2180/501/3032/35/1376/224/10455/38/127/3030","ACADSB/ACOX1/ADH7/ADH5/ACSL1/ALDH7A1/HADHB/ACADS/CPT2/ALDH3A2/ECI2/ACAT1/ADH4/HADHA",14
"KEGG_hsa00232","Caffeine metabolism",0.509508890202386,0.974308300395257,1,"1548/9","CYP2A6/NAT1",2
"KEGG_hsa00430","Taurine and hypotaurine metabolism",0.536741648669116,0.977867203219316,1,"2572","GAD2",1
"KEGG_hsa00270","Cysteine and methionine metabolism",-0.61232811882435,0.986742424242424,1,"262/1786/84245/2937/6898/587/64902/4507","AMD1/DNMT1/MRI1/GSS/TAT/BCAT2/AGXT2/MTAP",8
"KEGG_hsa00380","Tryptophan metabolism",0.551085600572606,0.995959595959596,1,"4128/15/6999/501/55753/316/51166/224/8942/38","MAOA/AANAT/TDO2/ALDH7A1/OGDHL/AOX1/AADAT/ALDH3A2/KYNU/ACAT1",10
"KEGG_hsa04960","Aldosterone-regulated sodium reabsorption",-0.52811909442456,0.997995991983968,1,"8503/4306/5296/476/3845/477/3667/3479/5578/478","PIK3R3/NR3C2/PIK3R2/ATP1A1/KRAS/ATP1A2/IRS1/IGF1/PRKCA/ATP1A3",10
"KEGG_hsa00072","Synthesis and degradation of ketone bodies",-0.426551614474145,1,1,"54511/56898/3158","HMGCLL1/BDH2/HMGCS2",3
