ID,Description,NES,pvalue,p.adjust,geneID,geneName,Count
GOBP:0001935,Endothelial cell proliferation,-1.237301087,0.205940594,0.947791267,3162/51378/947/79400/335/7494,HMOX1/ANGPT4/CD34/NOX5/APOA1/XBP1,6
GOBP:0000244,Spliceosomal tri-snrnp complex assembly,1.222479256,0.206477733,0.947791267,9129/9733/10594/10421,PRPF3/SART3/PRPF8/CD2BP2,4
GOBP:0010524,Positive regulation of calcium ion transport into cytosol,1.226454414,0.206477733,0.947791267,578/117/5024/920,BAK1/ADCYAP1R1/P2RX3/CD4,4
GOBP:0048484,Enteric nervous system development,-1.23627165,0.206692913,0.947791267,6663/3196/30812,SOX10/TLX2/SOX8,3
GOBP:0030388,"Fructose 1,6-bisphosphate metabolic process",-1.256890962,0.207100592,0.947791267,226/5214/230/5213,ALDOA/PFKP/ALDOC/PFKM,4
GOBP:0055015,Ventricular cardiac muscle cell development,-1.258300178,0.207100592,0.947791267,2274/27302/891/5308,FHL2/BMP10/CCNB1/PITX2,4
GOBP:0035948,Positive regulation of gluconeogenesis by positive regulation of transcription from rna polymerase ii promoter,1.237004103,0.207112971,0.947791267,8850/11091/55578/2648,KAT2B/WDR5/SUPT20H/KAT2A,4
GOBP:0060394,Negative regulation of pathway-restricted smad protein phosphorylation,1.237273353,0.207243461,0.947791267,22943/64081/26585/4091/11117/83891,DKK1/PBLD/GREM1/SMAD6/EMILIN1/SNX25,6
GOBP:0071470,Cellular response to osmotic stress,1.225663076,0.20758483,0.947791267,79752/84230/1654/5311,ZFAND1/LRRC8C/DDX3X/PKD2,4
GOBP:0072593,Reactive oxygen species metabolic process,-1.190734413,0.207939509,0.947791267,1490/91942/6441/2053/664/7409/6647/51079/5027/5076/5155/596,CTGF/NDUFAF2/SFTPD/EPHX2/BNIP3/VAV1/SOD1/NDUFA13/P2RX7/PAX2/PDGFB/BCL2,12
GOBP:0035855,Megakaryocyte development,-1.237278158,0.208661417,0.947791267,5305/80739/5781/5469/6886/3815,PIP4K2A/MPIG6B/PTPN11/MED1/TAL1/KIT,6
GOBP:0061045,Negative regulation of wound healing,-1.221972189,0.208661417,0.947791267,325/58189/4088/2697/55966,APCS/WFDC1/SMAD3/GJA1/AJAP1,5
GOBP:0090201,Negative regulation of release of cytochrome c from mitochondria,-1.220741235,0.208661417,0.947791267,409/10105/598/3479/2395/2876/207/1191,ARRB2/PPIF/BCL2L1/IGF1/FXN/GPX1/AKT1/CLU,8
GOBP:0099641,Anterograde axonal protein transport,-1.281341702,0.208812261,0.947791267,3800/23162/4130/1740,KIF5C/MAPK8IP3/MAP1A/DLG2,4
GOBP:0010529,Negative regulation of transposition,-1.223430113,0.208984375,0.947791267,9582/140564/164668/54514/9271/27350/55124,APOBEC3B/APOBEC3D/APOBEC3H/DDX4/PIWIL1/APOBEC3C/PIWIL2,7
GOBP:0042989,Sequestering of actin monomers,1.223960635,0.209580838,0.947791267,9087/9168/286527/2934/11013/7114,TMSB4Y/TMSB10/TMSB15B/GSN/TMSB15A/TMSB4X,6
GOBP:0016573,Histone acetylation,-1.186853506,0.209803922,0.947791267,1387/10524/138474/1386/53615/55140/6877/9085/84148/9575/2959/10856/9329/11177/10847,CREBBP/KAT5/TAF1L/ATF2/MBD3/ELP3/TAF5/CDY1/KAT8/CLOCK/GTF2B/RUVBL2/GTF3C4/BAZ1A/SRCAP,15
GOBP:1901385,Regulation of voltage-gated calcium channel activity,-1.269148993,0.209923664,0.947791267,785/3208/784,CACNB4/HPCA/CACNB3,3
GOBP:0090277,Positive regulation of peptide hormone secretion,1.217966427,0.21010101,0.947791267,3077/2266/3630/286676,HFE/FGG/INS/ILDR1,4
GOBP:0048856,Anatomical structure development,-1.217038312,0.2109375,0.947791267,51162/55997/2139/4990/6495,EGFL7/CFC1/EYA2/SIX6/SIX1,5
GOBP:0072594,Establishment of protein localization to organelle,1.25617965,0.2109375,0.947791267,26262/3916/8766,TSPAN17/LAMP1/RAB11A,3
GOBP:0007062,Sister chromatid cohesion,1.219990838,0.211267606,0.947791267,114799/5889/3835/642636/11044/23137/9985/5347/5885,ESCO1/RAD51C/KIF22/RAD21L1/TENT4A/SMC5/REC8/PLK1/RAD21,9
GOBP:0015171,Amino acid transmembrane transporter activity,-1.164481415,0.211462451,0.947791267,6539/9057/11254/6505/92745/6519/8140/146167/84889/124565/6509/6511/54716/153129/117247/124935/6512,SLC6A12/SLC7A6/SLC6A14/SLC1A1/SLC38A5/SLC3A1/SLC7A5/SLC38A8/SLC7A3/SLC38A10/SLC1A4/SLC1A6/SLC6A20/SLC38A9/SLC16A10/SLC43A2/SLC1A7,17
GOBP:0006449,Regulation of translational termination,1.268840056,0.211812627,0.947791267,2733/9617/2107,GLE1/MTRF1/ETF1,3
GOBP:0045132,Meiotic chromosome segregation,1.266892527,0.211812627,0.947791267,10592/83540,SMC2/NUF2,2
GOBP:0031069,Hair follicle morphogenesis,-1.202186158,0.212475634,0.947791267,94234/3872/2263/6615/8626/92344/2304/596/25928,FOXQ1/KRT17/FGFR2/SNAI1/TP63/GORAB/FOXE1/BCL2/SOSTDC1,9
GOBP:0045070,Positive regulation of viral genome replication,-1.197165971,0.212475634,0.947791267,10475/1642/29883/5586/5886/10450,TRIM38/DDB1/CNOT7/PKN2/RAD23A/PPIE,6
GOBP:0016298,Lipase activity,1.214857063,0.212550607,0.947791267,142910/10434/5407/643414/3988/340654/84696/5406,LIPJ/LYPLA1/PNLIPRP1/LIPK/LIPA/LIPM/ABHD1/PNLIP,8
GOBP:0006400,Trna modification,-1.197519836,0.212890625,0.947791267,6741/10785/142940/129450/24140/54522/134637/57505,SSB/WDR4/TRUB1/TYW5/FTSJ1/ANKRD16/ADAT2/AARS2,8
GOBP:0048490,Anterograde synaptic vesicle transport,-1.225971122,0.213861386,0.949498563,26258/23557/2647,BLOC1S6/SNAPIN/BLOC1S1,3
GOBP:0030214,Hyaluronan catabolic process,1.214989022,0.215291751,0.95403511,3161/11261/2247/8692/7040,HMMR/CHP1/FGF2/HYAL2/TGFB1,5
GOBP:0006942,Regulation of striated muscle contraction,1.233457347,0.216666667,0.95403511,7140/4607,TNNT3/MYBPC3,2
GOBP:0031062,Positive regulation of histone methylation,1.259823212,0.217213115,0.95403511,94104/26097/54623/80312/56254/5081,PAXBP1/CHTOP/PAF1/TET1/RNF20/PAX7,6
GOBP:0060415,Muscle tissue morphogenesis,1.260534383,0.217213115,0.95403511,6474/4617,SHOX2/MYF5,2
GOBP:0061014,Positive regulation of mrna catabolic process,-1.233461155,0.217821782,0.95403511,5976/23019/149041/9337/29883/79899,UPF1/CNOT1/RC3H1/CNOT8/CNOT7/PRR5L,6
GOBP:0006342,Chromatin silencing,1.213423321,0.218367347,0.95403511,9643/10943/23411/7141/8726/10933/23409/23408/8493/10014/100532731,MORF4L2/MSL3/SIRT1/TNP1/EED/MORF4L1/SIRT4/SIRT5/PPM1D/HDAC5/COMMD3-BMI1,11
GOBP:0000096,Sulfur amino acid metabolic process,1.253807984,0.219959267,0.95403511,191/23743,AHCY/BHMT2,2
GOBP:0071051,Polyadenylation-dependent snorna 3'-end processing,-1.263892482,0.220306513,0.95403511,56915/54512/51010,EXOSC5/EXOSC4/EXOSC3,3
GOBP:0045954,Positive regulation of natural killer cell mediated cytotoxicity,1.227803069,0.220408163,0.95403511,6777/5819/259197/3902/5817/3916/59067/4068/3592,STAT5B/NECTIN2/NCR3/LAG3/PVR/LAMP1/IL21/SH2D1A/IL12A,9
GOBP:0033160,"Positive regulation of protein import into nucleus, translocation",-1.216043254,0.220472441,0.95403511,5469/3479/3717/340061/3326,MED1/IGF1/JAK2/TMEM173/HSP90AB1,5
GOBP:0006029,Proteoglycan metabolic process,1.221623275,0.220833333,0.95403511,650/3549/11285/10855,BMP2/IHH/B4GALT7/HPSE,4
GOBP:0010757,Negative regulation of plasminogen activation,1.255569322,0.221311475,0.95403511,5345/5270/7057/1522/1361/5054,SERPINF2/SERPINE2/THBS1/CTSZ/CPB2/SERPINE1,6
GOBP:0048681,Negative regulation of axon regeneration,1.215010278,0.221556886,0.95403511,56963/22876/146760/5728/9860/2043/5802,RGMA/INPP5F/RTN4RL1/PTEN/LRIG2/EPHA4/PTPRS,7
GOBP:0042754,Negative regulation of circadian rhythm,1.211083597,0.222222222,0.95403511,8864/139135/25942/85457/79723,PER2/PASD1/SIN3A/CIPC/SUV39H2,5
GOBP:2000480,Negative regulation of camp-dependent protein kinase activity,1.216907866,0.222916667,0.95403511,23411/5576/5569/5570,SIRT1/PRKAR2A/PKIA/PKIB,4
GOBP:1904628,Cellular response to phorbol 13-acetate 12-myristate,-1.245981927,0.223091977,0.95403511,140596/11184/6175,DEFB104A/MAP4K1/RPLP0,3
GOBP:0007021,Tubulin complex assembly,-1.244672499,0.223282443,0.95403511,7411/402/1410/6950,VBP1/ARL2/CRYAB/TCP1,4
GOBP:0032525,Somite rostral/caudal axis specification,-1.209750537,0.223552894,0.95403511,9573/441478/57669,GDF3/NRARP/EPB41L5,3
GOBP:1990001,Inhibition of cysteine-type endopeptidase activity involved in apoptotic process,1.217902913,0.223849372,0.95403511,331/83596/329/79444,XIAP/BCL2L12/BIRC2/BIRC7,4
GOBP:0032543,Mitochondrial translation,1.182919942,0.22410148,0.95403511,28973/51001/54948/6150/3035/51373/78988,MRPS18B/MTERF3/MRPL16/MRPL23/HARS/MRPS17/MRPL57,7
GOBP:2000574,Regulation of microtubule motor activity,-1.239558765,0.225048924,0.95403511,54820/348807,NDE1/CFAP100,2
GOBP:0008406,Gonad development,1.228371625,0.225352113,0.95403511,190/2492/7490/6299,NR0B1/FSHR/WT1/SALL1,4
GOBP:1904322,Cellular response to forskolin,1.228609362,0.225352113,0.95403511,107/196/2230/1080,ADCY1/AHR/FDX1/CFTR,4
GOBP:0007144,Female meiosis i,1.249553407,0.226069246,0.95403511,994/9319,CDC25B/TRIP13,2
GOBP:0006259,Dna metabolic process,-1.179471463,0.226305609,0.95403511,55201/1776/399687/11219/3487/146/3838/50485/5901/4907,MAP1S/DNASE1L3/MYO18A/TREX2/IGFBP4/ADRA1D/KPNA2/SMARCAL1/RAN/NT5E,10
GOBP:1900118,Negative regulation of execution phase of apoptosis,1.199794159,0.226720648,0.95403511,100462981/100463486,MTRNR2L2/MTRNR2L8,2
GOBP:0050665,Hydrogen peroxide biosynthetic process,1.212234897,0.227083333,0.95403511,1536/50506/53905,CYBB/DUOX2/DUOX1,3
GOBP:2000121,Regulation of removal of superoxide radicals,1.24851682,0.227459016,0.95403511,2643/1719/10516/948/655/4780,GCH1/DHFR/FBLN5/CD36/BMP7/NFE2L2,6
GOBP:2000463,Positive regulation of excitatory postsynaptic potential,-1.18368653,0.227533461,0.95403511,2185/9699/784,PTK2B/RIMS2/CACNB3,3
GOBP:0045741,Positive regulation of epidermal growth factor-activated receptor activity,1.199610228,0.22754491,0.95403511,1950/150,EGF/ADRA2A,2
GOBP:0045899,Positive regulation of rna polymerase ii transcriptional preinitiation complex assembly,-1.206143625,0.22754491,0.95403511,5702/2099/5705/5701/5704/5706,PSMC3/ESR1/PSMC5/PSMC2/PSMC4/PSMC6,6
GOBP:0043083,Synaptic cleft,-1.203764666,0.228346457,0.95403511,43/9211/348/2902/3908/8492/26052,ACHE/LGI1/APOE/GRIN1/LAMA2/PRSS12/DNM3,7
GOBP:0014911,Positive regulation of smooth muscle cell migration,-1.198217742,0.228515625,0.95403511,80031/3479/5155/7448/596,SEMA6D/IGF1/PDGFB/VTN/BCL2,5
GOBP:0051601,Exocyst localization,-1.248865227,0.229885057,0.95403511,7127/91828/11336/55763/283849/149371,TNFAIP2/EXOC3L4/EXOC3/EXOC1/EXOC3L1/EXOC8,6
GOBP:1902093,Positive regulation of flagellated sperm motility,-1.249128943,0.229885057,0.95403511,63978/255061/79846/441531/6869,PRDM14/TAC4/CFAP69/PGAM4/TACR1,5
GOBP:0072091,Regulation of stem cell proliferation,1.214400182,0.230125523,0.95403511,4771,NF2,1
GOBP:0010033,Response to organic substance,-1.17615176,0.230916031,0.95403511,1075/7517/7474/2618/366/6647/270/3741/6286/10013/6713/3725,CTSC/XRCC3/WNT5A/GART/AQP9/SOD1/AMPD1/KCNA5/S100P/HDAC6/SQLE/JUN,12
GOBP:1903140,Regulation of establishment of endothelial barrier,-1.236343525,0.230916031,0.95403511,4659/3553/6093/9475/3551,PPP1R12A/IL1B/ROCK1/ROCK2/IKBKB,5
GOBP:0010032,Meiotic chromosome condensation,1.245605408,0.231557377,0.95403511,9918/10592/23397,NCAPD2/SMC2/NCAPH,3
GOBP:0048643,Positive regulation of skeletal muscle tissue development,-1.246768186,0.231800766,0.95403511,3156/50937/4208/5562,HMGCR/CDON/MEF2C/PRKAA1,4
GOBP:0070244,Negative regulation of thymocyte apoptotic process,-1.247946116,0.231800766,0.95403511,5896/3718/171558,RAG1/JAK3/PTCRA,3
GOBP:0035523,Protein k29-linked deubiquitination,-1.23286551,0.232876712,0.95403511,7128/139562,TNFAIP3/OTUD6A,2
GOBP:0010744,Positive regulation of macrophage derived foam cell differentiation,1.184614932,0.233400402,0.95403511,8399/5583/3606/185/1435/4481/183/338/948,PLA2G10/PRKCH/IL18/AGTR1/CSF1/MSR1/AGT/APOB/CD36,9
GOBP:2000467,Positive regulation of glycogen (starch) synthase activity,-1.227182347,0.234833659,0.95403511,648791/3481/2931,PPP1R3G/IGF2/GSK3A,3
GOBP:0046902,Regulation of mitochondrial membrane permeability,-1.219700739,0.235643564,0.95403511,6687/6774/10105/664/598/1267/572/596,SPG7/STAT3/PPIF/BNIP3/BCL2L1/CNP/BAD/BCL2,8
GOBP:0030511,Positive regulation of transforming growth factor beta receptor signaling pathway,-1.178781382,0.235867446,0.95403511,22938/3326/7041,SNW1/HSP90AB1/TGFB1I1,3
GOBP:0031023,Microtubule organizing center organization,-1.228115361,0.236641221,0.95403511,9648,GCC2,1
GOBP:0048103,Somatic stem cell division,-1.240421902,0.237547893,0.95403511,3815/3214,KIT/HOXB4,2
GOBP:0035912,Dorsal aorta morphogenesis,1.199184427,0.239583333,0.95403511,54567/94/2022/23462,DLL4/ACVRL1/ENG/HEY1,4
GOBP:0051639,Actin filament network formation,-1.213452341,0.240631164,0.95403511,23242/3936/10092/146206,COBL/LCP1/ARPC5/CARMIL2,4
GOBP:0007223,"Wnt signaling pathway, calcium modulating pathway",-1.141996463,0.240704501,0.95403511,26523/27161/4772/1499/815/7474/54331/5331/2535/5530,AGO1/AGO2/NFATC1/CTNNB1/CAMK2A/WNT5A/GNG2/PLCB3/FZD2/PPP3CA,10
GOBP:0045995,Regulation of embryonic development,1.184991093,0.240816327,0.95403511,126731/25819/284217/3911/6996,CCSAP/NOCT/LAMA1/LAMA5/TDG,5
GOBP:0031334,Positive regulation of protein complex assembly,-1.17085291,0.240917782,0.95403511,55011/11124/6886/7422/11076/23514/7415,PIH1D1/FAF1/TAL1/VEGFA/TPPP/SPIDR/VCP,7
GOBP:0099149,Regulation of postsynaptic neurotransmitter receptor internalization,-1.212477991,0.241584158,0.95403511,84896/3208/1814,ATAD1/HPCA/DRD3,3
GOBP:0002218,Activation of innate immune response,-1.178787948,0.241650295,0.95403511,10432/4841/340061/3428,RBM14/NONO/TMEM173/IFI16,4
GOBP:0061029,Eyelid development in camera-type eye,-1.189498694,0.24260355,0.95403511,6664/3066/64220/3065/7020/3725,SOX11/HDAC2/STRA6/HDAC1/TFAP2A/JUN,6
GOBP:0006555,Methionine metabolic process,1.195411634,0.242677824,0.95403511,27232/6611/4522,GNMT/SMS/MTHFD1,3
GOBP:0032736,Positive regulation of interleukin-13 production,-1.231911321,0.243295019,0.95403511,85480/3565/114548/3556,TSLP/IL4/NLRP3/IL1RAP,4
GOBP:0006865,Amino acid transport,-1.154979572,0.243856333,0.95403511,6509/56301/123096/54716/117247/124935/26503,SLC1A4/SLC7A10/SLC25A29/SLC6A20/SLC16A10/SLC43A2/SLC17A5,7
GOBP:0006637,Acyl-coa metabolic process,-1.171436351,0.244741874,0.95403511,341392/84320/284486/10249/26027/10965/570/54995/80221,ACSM4/ACBD6/THEM5/GLYAT/ACOT11/ACOT2/BAAT/OXSM/ACSF2,9
GOBP:2000110,Negative regulation of macrophage apoptotic process,-1.225934258,0.245136187,0.95403511,6352/3665/2693/1234,CCL5/IRF7/GHSR/CCR5,4
GOBP:2000323,Negative regulation of glucocorticoid receptor signaling pathway,-1.225534675,0.245136187,0.95403511,9575/5245,CLOCK/PHB,2
GOBP:2000310,Regulation of nmda receptor activity,-1.186875307,0.245544554,0.95403511,5923/1742/1612/22871/351/4208/1393/2185/1392,RASGRF1/DLG4/DAPK1/NLGN1/APP/MEF2C/CRHBP/PTK2B/CRH,9
GOBP:0010595,Positive regulation of endothelial cell migration,-1.142999954,0.245579568,0.95403511,5587/9475/51378/2821/7474/2822/5578/25/25865/3791/7422/2324/2185/2625/9270,PRKD1/ROCK2/ANGPT4/GPI/WNT5A/GPLD1/PRKCA/ABL1/PRKD2/KDR/VEGFA/FLT4/PTK2B/GATA3/ITGB1BP1,15
GOBP:0007270,Neuron-neuron synaptic transmission,1.194684022,0.245833333,0.95403511,7419/7416/29767/5728/1813,VDAC3/VDAC1/TMOD2/PTEN/DRD2,5
GOBP:0001755,Neural crest cell migration,1.13549951,0.247035573,0.95403511,58495/8482/3911/54910/8092/309/3091/2637/90/1072/2066/10501,OVOL2/SEMA7A/LAMA5/SEMA4C/ALX1/ANXA6/HIF1A/GBX2/ACVR1/CFL1/ERBB4/SEMA6B,12
GOBP:0033673,Negative regulation of kinase activity,-1.191340875,0.24750499,0.95403511,10935/4137/10641/1027,PRDX3/MAPT/NPRL2/CDKN1B,4
GOBP:0021591,Ventricular system development,-1.186796995,0.248031496,0.95403511,80031/585/1063/79143/10541,SEMA6D/BBS4/CENPF/MBOAT7/ANP32B,5
GOBP:0030502,Negative regulation of bone mineralization,-1.188011111,0.248031496,0.95403511,54795/6348/6662/2185/1893,TRPM4/CCL3/SOX9/PTK2B/ECM1,5
GOBP:1905007,Positive regulation of epithelial to mesenchymal transition involved in endocardial cushion formation,1.218633151,0.248472505,0.95403511,90/2022/7042,ACVR1/ENG/TGFB2,3
GOBP:0071639,Positive regulation of monocyte chemotactic protein-1 production,1.191936795,0.248484848,0.95403511,58515/177/3965/3552/255231,SELENOK/AGER/LGALS9/IL1A/MCOLN2,5
GOBP:0018146,Keratan sulfate biosynthetic process,1.15726808,0.248496994,0.95403511,4958/2683/6483/10331/9331/10402,OMD/B4GALT1/ST3GAL2/B3GNT3/B4GALT6/ST3GAL6,6
GOBP:0030177,Positive regulation of wnt signaling pathway,-1.159820838,0.24853229,0.95403511,7128/85458/245973/7015/527,TNFAIP3/DIXDC1/ATP6V1C2/TERT/ATP6V0C,5
GOBP:0071599,Otic vesicle development,-1.217301784,0.24853229,0.95403511,7849/2625/6495,PAX8/GATA3/SIX1,3
GOBP:0044849,Estrous cycle,1.177681222,0.248987854,0.95403511,3036/5764/2113/5111/3037/4988/301/4316/1958,HAS1/PTN/ETS1/PCNA/HAS2/OPRM1/ANXA1/MMP7/EGR1,9
GOBP:0001656,Metanephros development,1.170761787,0.249488753,0.95403511,2200/4435/1512/10252/3399/2737/79191/4763/8516/116039/6092/2668/157506/2138,FBN1/CITED1/CTSH/SPRY1/ID3/GLI3/IRX3/NF1/ITGA8/OSR2/ROBO2/GDNF/RDH10/EYA1,14
GOBP:0043153,Entrainment of circadian clock by photoperiod,1.184172978,0.249496982,0.95403511,5500/83759/8863/26224/5187,PPP1CB/RBM4B/PER3/FBXL3/PER1,5
GOBP:0033690,Positive regulation of osteoblast proliferation,-1.20856701,0.24950495,0.95403511,115908/3685/25/338773/30812,CTHRC1/ITGAV/ABL1/TMEM119/SOX8,5
GOBP:0006548,Histidine catabolic process,1.190796476,0.25,0.95403511,10841/131669/3176/57571,FTCD/UROC1/HNMT/CARNS1,4
GOBP:0051661,Maintenance of centrosome location,1.210857433,0.25,0.95403511,55171/259266/51490/29899/5048,TBCCD1/ASPM/SPOUT1/GPSM2/PAFAH1B1,5
GOBP:0060390,Regulation of smad protein signal transduction,1.210615338,0.25,0.95403511,58495/7040/6711,OVOL2/TGFB1/SPTBN1,3
GOBP:0071236,Cellular response to antibiotic,-1.201152325,0.250493097,0.95403511,3309/6770/6548/1027,HSPA5/STAR/SLC9A1/CDKN1B,4
GOBP:0043434,Response to peptide hormone,-1.134637216,0.250501002,0.95403511,5021/4040/5068/7010/4041/1490/8890/6387/7054/374/8614/7442/3667/5968/2697/8893/1277/7031/1027,OXTR/LRP6/REG3A/TEK/LRP5/CTGF/EIF2B4/CXCL12/TH/AREG/STC2/TRPV1/IRS1/REG1B/GJA1/EIF2B5/COL1A1/TFF1/CDKN1B,19
GOBP:0070997,Neuron death,-1.202644628,0.251485149,0.95403511,4223/9529/6548/126206/867/10570/126205,MEOX2/BAG5/SLC9A1/NLRP5/CBL/DPYSL4/NLRP8,7
GOBP:0060687,Regulation of branching involved in prostate gland morphogenesis,-1.203990531,0.251908397,0.95403511,652/2263/2099/6256,BMP4/FGFR2/ESR1/RXRA,4
GOBP:0032508,Dna duplex unwinding,-1.133247675,0.254032258,0.95403511,84083/57680/1660/2074/10856/4361/9837/9557/9401/2068,ZRANB3/CHD8/DHX9/ERCC6/RUVBL2/MRE11/GINS1/CHD1L/RECQL4/ERCC2,10
GOBP:0060711,Labyrinthine layer development,1.183865708,0.254166667,0.95403511,4435/5604/1045,CITED1/MAP2K1/CDX2,3
GOBP:1902305,Regulation of sodium ion transmembrane transport,1.184077053,0.254166667,0.95403511,1739/6640/493/29098/2257,DLG1/SNTA1/ATP2B4/RANGRF/FGF12,5
GOBP:0010324,Membrane invagination,-1.210255399,0.254863813,0.95403511,9146/8724/115548,HGS/SNX3/FCHO2,3
GOBP:0042110,T cell activation,1.134115252,0.256048387,0.95403511,8934/84941/841/926/917/64343/920/1739/79865/916/50943/940/5293,RAB29/HSH2D/CASP8/CD8B/CD3G/AZI2/CD4/DLG1/TREML2/CD3E/FOXP3/CD28/PIK3CD,13
GOBP:0045347,Negative regulation of mhc class ii biosynthetic process,-1.205143874,0.256360078,0.95403511,5196/3586/3066/6688,PF4/IL10/HDAC2/SPI1,4
GOBP:0090521,Glomerular visceral epithelial cell migration,-1.20704826,0.256360078,0.95403511,54443/9688,ANLN/NUP93,2
GOBP:0007520,Myoblast fusion,-1.169318348,0.257425743,0.95403511,50937/824/85461/5308/9149/4627/5230,CDON/CAPN2/TANC1/PITX2/DYRK1B/MYH9/PGK1,7
GOBP:0045807,Positive regulation of endocytosis,-1.144223049,0.258126195,0.95403511,348/28514/6622/6363/4035/5530,APOE/DLL1/SNCA/CCL19/LRP1/PPP3CA,6
GOBP:0042693,Muscle cell fate commitment,1.195329125,0.258196721,0.95403511,4617/4656/4654,MYF5/MYOG/MYOD1,3
GOBP:1900264,Positive regulation of dna-directed dna polymerase activity,1.198033556,0.258196721,0.95403511,79075/5985,DSCC1/RFC5,2
GOBP:0097746,Regulation of blood vessel diameter,1.176979974,0.259481038,0.95403511,5029/257313/185/4881,P2RY2/UTS2B/AGTR1/NPR1,4
GOBP:0045806,Negative regulation of endocytosis,-1.187209572,0.25984252,0.95403511,5587/257364/2042/8898,PRKD1/SNX33/EPHA3/MTMR2,4
GOBP:0034472,Snrna 3'-end processing,1.1765794,0.260606061,0.95403511,25896/728911,INTS7/CT45A2,2
GOBP:0010881,Regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion,1.161279543,0.26122449,0.95403511,6262/775/808/1756/3270/287,RYR2/CACNA1C/CALM3/DMD/HRC/ANK2,6
GOBP:0045945,Positive regulation of transcription by rna polymerase iii,-1.186057149,0.261386139,0.95403511,79664/57680/2972/57521,ICE2/CHD8/BRF1/RPTOR,4
GOBP:2000617,Positive regulation of histone h3-k9 acetylation,-1.192195121,0.261450382,0.95403511,2625/55124,GATA3/PIWIL2,2
GOBP:0004016,Adenylate cyclase activity,1.168580009,0.261477046,0.95403511,107/196883/55811,ADCY1/ADCY4/ADCY10,3
GOBP:0035235,Ionotropic glutamate receptor signaling pathway,-1.155949766,0.26171875,0.95403511,351/2906/2894/2902/2185/116444,APP/GRIN2D/GRID1/GRIN1/PTK2B/GRIN3B,6
GOBP:0035435,Phosphate ion transmembrane transport,-1.188363213,0.261811024,0.95403511,253512/219855/1468/6575/9213/5250,SLC25A30/SLC37A2/SLC25A10/SLC20A2/XPR1/SLC25A3,6
GOBP:0002070,Epithelial cell maturation,-1.201739739,0.26223092,0.95403511,5241/29842/2697,PGR/TFCP2L1/GJA1,3
GOBP:0090666,Scarna localization to cajal body,-1.20070226,0.26223092,0.95403511,6950/10576,TCP1/CCT2,2
GOBP:0008131,Primary amine oxidase activity,1.188340766,0.262295082,0.95403511,4128/7412,MAOA/VCAM1,2
GOBP:0038203,Torc2 signaling,1.188728408,0.262295082,0.95403511,79109/65018,MAPKAP1/PINK1,2
GOBP:0022409,Positive regulation of cell-cell adhesion,-1.174045791,0.262327416,0.95403511,4651/10272/338879/55083/55423/6657/10370/10326,MYO10/FSTL3/RNASE10/KIF26B/SIRPG/SOX2/CITED2/SIRPB1,8
GOBP:0090140,Regulation of mitochondrial fission,-1.206501024,0.262452107,0.95403511,4137/54708/64423/6773,MAPT/MARCH5/INF2/STAT2,4
GOBP:1900364,Negative regulation of mrna polyadenylation,-1.208914739,0.262452107,0.95403511,7936/1025,NELFE/CDK9,2
GOBP:0010792,Dna double-strand break processing involved in repair via single-strand annealing,1.206478163,0.262729124,0.95403511,51444/5932/84464,RNF138/RBBP8/SLX4,3
GOBP:0018406,Protein c-linked glycosylation via 2'-alpha-mannosyl-l-tryptophan,1.208790086,0.262729124,0.95403511,147991/286148/23333/283417,DPY19L3/DPY19L4/DPY19L1/DPY19L2,4
GOBP:0070836,Caveola assembly,1.208614146,0.262729124,0.95403511,858/2013/859,CAV2/EMP2/CAV3,3
GOBP:0090197,Positive regulation of chemokine secretion,-1.181658741,0.263366337,0.95403511,90865/29108/9173/727/1436/3566,IL33/PYCARD/IL1RL1/C5/CSF1R/IL4R,6
GOBP:0038092,Nodal signaling pathway,-1.202283861,0.264367816,0.95403511,60436/4088/653275/55997,TGIF2/SMAD3/CFC1B/CFC1,4
GOBP:0071385,Cellular response to glucocorticoid stimulus,-1.150188866,0.264990329,0.95403511,5978/677/11170/2908/2950/6754/10018,REST/ZFP36L1/FAM107A/NR3C1/GSTP1/SSTR4/BCL2L11,7
GOBP:0007530,Sex determination,-1.186987551,0.265267176,0.95403511,6943/6658/6715/10370,TCF21/SOX3/SRD5A1/CITED2,4
GOBP:0072643,Interferon-gamma secretion,-1.186734168,0.265267176,0.95403511,79679/5987/2150/2625,VTCN1/TRIM27/F2RL1/GATA3,4
GOBP:0098535,De novo centriole assembly involved in multi-ciliated epithelial cell differentiation,-1.19685206,0.266144814,0.95403511,124093/10733/22995/80254,CCDC78/PLK4/CEP152/CEP63,4
GOBP:0045627,Positive regulation of t-helper 1 cell differentiation,-1.196934879,0.266536965,0.95403511,941/6363,CD80/CCL19,2
GOBP:0071476,Cellular hypotonic response,-1.196435931,0.266536965,0.95403511,706/27347/51719,TSPO/STK39/CAB39,3
GOBP:0050919,Negative chemotaxis,-1.150435631,0.266540643,0.95403511,10500/387/7869/10512/23767/80031/3685/9723/1946/335/55558/223117/5154,SEMA6C/RHOA/SEMA3B/SEMA3C/FLRT3/SEMA6D/ITGAV/SEMA3E/EFNA5/APOA1/PLXNA3/SEMA3D/PDGFA,13
GOBP:0001763,Morphogenesis of a branching structure,1.167988219,0.266666667,0.95403511,29072/2294,SETD2/FOXF1,2
